field	occupation	n	count	expected	diff
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	57	1927	3567.0848957284	0.540217027721317
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	262	9665	5919.31477353229	1.63279034310124
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-INSURANCE SALES AGENTS	16	560	1889.60959738345	0.296357512565259
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-REAL ESTATE BROKERS AND SALES AGENTS	66	2634	2054.86740491573	1.28183453282623
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-RETAIL SALESPERSONS	293	10825	4486.91777972884	2.41256928061075
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	67	2544	2365.09676266177	1.07564309425416
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	128	5095	5316.53308638598	0.958331287930238
COMMERCIAL ART AND GRAPHIC DESIGN	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	4	163	1661.45144560785	0.0981069897834816
COMMUNICATION DISORDERS SCIENCES AND SERVICES	BUS-HUMAN RESOURCES WORKERS	25	764	1336.1167404872	0.571806322643195
COMMUNICATION DISORDERS SCIENCES AND SERVICES	BUS-MANAGEMENT ANALYSTS	12	284	1627.91134485065	0.174456674743584
COMMUNICATION DISORDERS SCIENCES AND SERVICES	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	3	105	702.266818342921	0.149515821134422
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMM-COMPUTER OCCUPATIONS, ALL OTHER	1	35	637.807786678973	0.0548754667644352
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMM-COMPUTER PROGRAMMERS	3	112	1187.23437521168	0.0943368911298837
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMM-COMPUTER SUPPORT SPECIALISTS	5	132	809.312472400151	0.163101403353555
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMM-COMPUTER SYSTEMS ANALYSTS	4	114	1231.22083179829	0.0925910259603832
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	4	88	2980.08035065592	0.0295294051318553
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMS-CLERGY	8	210	864.126813119035	0.243019886447005
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMS-COUNSELORS	48	1553	1674.16419965501	0.927627051348977
COMMUNICATION DISORDERS SCIENCES AND SERVICES	CMS-SOCIAL WORKERS	49	1972	2136.88022549242	0.922840679825925
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	340	9594	11208.2724096203	0.855974912937098
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-OTHER TEACHERS AND INSTRUCTORS	27	845	917.466328527096	0.921014726890922
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-POSTSECONDARY TEACHERS	69	1917	3050.95112286607	0.628328649919231
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	26	913	763.684543574948	1.19551980943084
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-SECONDARY SCHOOL TEACHERS	42	1311	2549.26471296813	0.514265934538274
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-SPECIAL EDUCATION TEACHERS	85	2914	736.025319737244	3.95910293010066
COMMUNICATION DISORDERS SCIENCES AND SERVICES	EDU-TEACHER ASSISTANTS	42	1417	573.482072557247	2.47087061271397
COMMUNICATION DISORDERS SCIENCES AND SERVICES	ENG-CIVIL ENGINEERS	2	67	900.49333893306	0.0744036597532018
COMMUNICATION DISORDERS SCIENCES AND SERVICES	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	1	42	1261.77554600611	0.0332864273150184
COMMUNICATION DISORDERS SCIENCES AND SERVICES	ENT-DESIGNERS	5	178	1367.96713455848	0.130120085127228
COMMUNICATION DISORDERS SCIENCES AND SERVICES	FIN-ACCOUNTANTS AND AUDITORS	21	760	2887.54131166163	0.263199697587238
COMMUNICATION DISORDERS SCIENCES AND SERVICES	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	4	72	561.129369035814	0.128312656533586
COMMUNICATION DISORDERS SCIENCES AND SERVICES	FIN-PERSONAL FINANCIAL ADVISORS	5	142	861.068841994336	0.164911320761661
COMMUNICATION DISORDERS SCIENCES AND SERVICES	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	29	1180	574.398630660017	2.0543224461453
COMMUNICATION DISORDERS SCIENCES AND SERVICES	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	10	298	3229.050860754	0.0922871806145584
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	7	263	577.785729467075	0.45518604317656
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MED-PHARMACISTS	68	1978	770.387916244757	2.56753767587857
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MED-PHYSICAL THERAPISTS	18	622	589.396854159902	1.05531611784147
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MED-PHYSICIANS AND SURGEONS	132	5507	2604.66231793423	2.11428558784066
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MED-REGISTERED NURSES	81	2914	4964.70361058535	0.586943396537711
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-CHIEF EXECUTIVES AND LEGISLATORS	16	432	2060.83090000162	0.209624186050229
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	8	280	1407.97489574443	0.198867182111197
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-CONSTRUCTION MANAGERS	1	41	767.159132019087	0.0534439313680488
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-EDUCATION ADMINISTRATORS	95	2940	2207.14273641618	1.33203890781155
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-FINANCIAL MANAGERS	5	212	2003.47935980734	0.105815914180612
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-FOOD SERVICE MANAGERS	4	92	730.005199471318	0.126026499628534
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-GENERAL AND OPERATIONS MANAGERS	17	644	1680.91340022996	0.383125031849883
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-HUMAN RESOURCES MANAGERS	12	270	694.813534498117	0.388593466583849
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-MARKETING AND SALES MANAGERS	19	598	2033.41748038238	0.294086190253241
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	77	2513	1223.62173189168	2.05373926802933
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	40	1192	5868.67570413574	0.203112262475158
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	6	168	579.110572542898	0.290100039552559
COMMUNICATION DISORDERS SCIENCES AND SERVICES	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	21	670	724.984960772051	0.924157101530083
COMMUNICATION DISORDERS SCIENCES AND SERVICES	OFF-CUSTOMER SERVICE REPRESENTATIVES	18	514	1671.3395342292	0.307537750093998
COMMUNICATION DISORDERS SCIENCES AND SERVICES	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	19	627	1463.64330196816	0.428383062428443
COMMUNICATION DISORDERS SCIENCES AND SERVICES	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	15	465	568.836789445477	0.817457676134659
COMMUNICATION DISORDERS SCIENCES AND SERVICES	OFF-OFFICE CLERKS, GENERAL	8	247	656.988848066048	0.375957675274221
COMMUNICATION DISORDERS SCIENCES AND SERVICES	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	42	1637	2012.21165882283	0.813532708063957
COMMUNICATION DISORDERS SCIENCES AND SERVICES	PRT-POLICE OFFICERS	1	32	902.222300808741	0.0354679772061892
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	10	457	1492.2440809478	0.306250167673464
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	31	1139	2476.26919242883	0.459966147251874
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-INSURANCE SALES AGENTS	8	256	790.493868080991	0.323848179393811
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-REAL ESTATE BROKERS AND SALES AGENTS	6	186	859.627346069069	0.216372828122031
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-RETAIL SALESPERSONS	17	604	1877.04433570331	0.321782489902502
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	10	532	989.407807248208	0.537695373032911
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	15	472	2224.10322749064	0.212220365568435
COMMUNICATION DISORDERS SCIENCES AND SERVICES	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	3	99	695.046840197004	0.142436443523633
MEDICAL TECHNOLOGIES TECHNICIANS	BUS-HUMAN RESOURCES WORKERS	9	292	1144.28985944016	0.255180099335022
MEDICAL TECHNOLOGIES TECHNICIANS	BUS-MANAGEMENT ANALYSTS	14	446	1394.19138128675	0.319898692522666
MEDICAL TECHNOLOGIES TECHNICIANS	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	3	76	601.442055548296	0.126362962647691
MEDICAL TECHNOLOGIES TECHNICIANS	CMM-COMPUTER OCCUPATIONS, ALL OTHER	9	288	546.237436036163	0.527243248082567
MEDICAL TECHNOLOGIES TECHNICIANS	CMM-COMPUTER PROGRAMMERS	8	231	1016.78260227331	0.227187207455688
MEDICAL TECHNOLOGIES TECHNICIANS	CMM-COMPUTER SUPPORT SPECIALISTS	22	697	693.11911693304	1.00559915744949
MEDICAL TECHNOLOGIES TECHNICIANS	CMM-COMPUTER SYSTEMS ANALYSTS	28	889	1054.45390351485	0.843090434808639
MEDICAL TECHNOLOGIES TECHNICIANS	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	21	713	2552.2288750974	0.279363660115627
MEDICAL TECHNOLOGIES TECHNICIANS	CMS-CLERGY	4	81	740.063738114602	0.109450032245002
MEDICAL TECHNOLOGIES TECHNICIANS	CMS-COUNSELORS	6	241	1433.80369293512	0.168084376674084
MEDICAL TECHNOLOGIES TECHNICIANS	CMS-SOCIAL WORKERS	5	154	1830.08737094153	0.0841489878818034
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	48	1260	9599.09570139415	0.131262364622222
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-OTHER TEACHERS AND INSTRUCTORS	17	502	785.745275318186	0.638883892488843
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-POSTSECONDARY TEACHERS	43	1107	2612.92469868329	0.42366318499643
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	1	22	654.042010360077	0.0336369830248184
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-SECONDARY SCHOOL TEACHERS	15	494	2183.26563217401	0.226266558095404
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-SPECIAL EDUCATION TEACHERS	1	40	630.353833722211	0.0634564237736158
MEDICAL TECHNOLOGIES TECHNICIANS	EDU-TEACHER ASSISTANTS	6	313	491.146993606785	0.63728375430226
MEDICAL TECHNOLOGIES TECHNICIANS	ENG-CIVIL ENGINEERS	3	105	771.209105469916	0.136149844776562
MEDICAL TECHNOLOGIES TECHNICIANS	ENG-MECHANICAL ENGINEERS	1	67	491.97477745676	0.136185843401065
MEDICAL TECHNOLOGIES TECHNICIANS	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	4	114	1080.6218636688	0.105494811675344
MEDICAL TECHNOLOGIES TECHNICIANS	ENT-DESIGNERS	1	41	1171.56747811715	0.0349958502312578
MEDICAL TECHNOLOGIES TECHNICIANS	FIN-ACCOUNTANTS AND AUDITORS	16	653	2472.97570752996	0.264054352823476
MEDICAL TECHNOLOGIES TECHNICIANS	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	4	190	480.567773282749	0.395365670698461
MEDICAL TECHNOLOGIES TECHNICIANS	FIN-PERSONAL FINANCIAL ADVISORS	4	66	737.444801278905	0.0894982239830564
MEDICAL TECHNOLOGIES TECHNICIANS	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	52	1459	491.931961050727	2.96585730450141
MEDICAL TECHNOLOGIES TECHNICIANS	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	9	317	2765.45457714271	0.114628532545823
MEDICAL TECHNOLOGIES TECHNICIANS	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	1117	35760	494.832772559476	72.2668383806408
MEDICAL TECHNOLOGIES TECHNICIANS	MED-PHARMACISTS	17	640	659.782976802361	0.970015933272121
MEDICAL TECHNOLOGIES TECHNICIANS	MED-PHYSICAL THERAPISTS	23	832	504.776882860685	1.64825297720622
MEDICAL TECHNOLOGIES TECHNICIANS	MED-PHYSICIANS AND SURGEONS	132	5410	2230.70977809263	2.4252370492704
MEDICAL TECHNOLOGIES TECHNICIANS	MED-REGISTERED NURSES	77	2283	4251.91888146483	0.536934044050596
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-CHIEF EXECUTIVES AND LEGISLATORS	16	440	1764.95648129737	0.249297931514192
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	16	490	1205.83130704521	0.406358664878841
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-CONSTRUCTION MANAGERS	2	46	657.017750579384	0.0700133291063071
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-EDUCATION ADMINISTRATORS	15	594	1890.26226158735	0.314242109188166
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-FINANCIAL MANAGERS	10	473	1715.83892750962	0.275666901138859
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-FOOD SERVICE MANAGERS	10	286	625.198024829047	0.457455060063894
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-GENERAL AND OPERATIONS MANAGERS	12	348	1439.5839077496	0.241736517146821
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-HUMAN RESOURCES MANAGERS	12	378	595.058843015514	0.635231295924368
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-MARKETING AND SALES MANAGERS	15	580	1741.47881865583	0.333050275310082
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	225	6433	1047.9458097978	6.13867619857293
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	92	3317	5026.10729518789	0.659954076821195
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	1	30	495.967407319355	0.0604878456875754
MEDICAL TECHNOLOGIES TECHNICIANS	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	11	265	620.898544056547	0.426800807533969
MEDICAL TECHNOLOGIES TECHNICIANS	OFF-CUSTOMER SERVICE REPRESENTATIVES	18	623	1431.38456599425	0.435242921295061
MEDICAL TECHNOLOGIES TECHNICIANS	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	20	672	1253.50737516317	0.536095768812308
MEDICAL TECHNOLOGIES TECHNICIANS	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	11	290	487.168635879534	0.59527641691554
MEDICAL TECHNOLOGIES TECHNICIANS	OFF-OFFICE CLERKS, GENERAL	10	377	562.664663817565	0.670026081684482
MEDICAL TECHNOLOGIES TECHNICIANS	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	24	808	1723.31752643008	0.46886310131935
MEDICAL TECHNOLOGIES TECHNICIANS	PRT-POLICE OFFICERS	2	56	772.689839511897	0.0724740990969608
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	15	470	1278.001927448	0.367761573676597
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	14	413	2120.75011133171	0.194742415805255
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-INSURANCE SALES AGENTS	7	289	677.002308095378	0.426881853347072
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-REAL ESTATE BROKERS AND SALES AGENTS	10	403	736.210261571615	0.547397966363171
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-RETAIL SALESPERSONS	14	592	1607.55623665167	0.368260833744181
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	4	194	847.358083599954	0.228946892411531
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	24	728	1904.78772733411	0.382194818642017
MEDICAL TECHNOLOGIES TECHNICIANS	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	1	40	595.258652910336	0.0671976792011879
NURSING	BUS-HUMAN RESOURCES WORKERS	45	1839	12546.7861433865	0.146571399160202
NURSING	BUS-MANAGEMENT ANALYSTS	56	1561	15286.8794210197	0.102113711831441
NURSING	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	13	509	6594.62703994875	0.0771840464845994
NURSING	CMM-COMPUTER OCCUPATIONS, ALL OTHER	20	683	5989.32537671053	0.114036215607161
NURSING	CMM-COMPUTER PROGRAMMERS	13	588	11148.7083100436	0.0527415359383188
NURSING	CMM-COMPUTER SUPPORT SPECIALISTS	19	804	7599.83780360198	0.10579173145234
NURSING	CMM-COMPUTER SYSTEMS ANALYSTS	35	1211	11561.7625344793	0.104741815652118
NURSING	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	24	709	27984.404144322	0.0253355403368077
NURSING	CMS-CLERGY	29	725	8114.57112723339	0.089345448900783
NURSING	CMS-COUNSELORS	61	2112	15721.2162272032	0.134340751343748
NURSING	CMS-SOCIAL WORKERS	274	9786	20066.3447967193	0.487682241042721
NURSING	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	257	8847	105251.130158766	0.0840561045440057
NURSING	EDU-OTHER TEACHERS AND INSTRUCTORS	94	3138	8615.45512377158	0.36422916200233
NURSING	EDU-POSTSECONDARY TEACHERS	856	26382	28649.9151702621	0.920840422849972
NURSING	EDU-PRESCHOOL AND KINDERGARTEN TEACHERS	18	583	7171.36935635631	0.0812954919806579
NURSING	EDU-SECONDARY SCHOOL TEACHERS	61	2036	23938.8357373845	0.0850500844040818
NURSING	EDU-SPECIAL EDUCATION TEACHERS	12	492	6911.63578976902	0.0711843064312337
NURSING	EDU-TEACHER ASSISTANTS	29	967	5385.27563004571	0.179563696722389
NURSING	ENG-CIVIL ENGINEERS	5	118	8456.07049502077	0.0139544721238408
NURSING	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	4	142	6082.1236927137	0.0233471082099356
NURSING	ENG-MECHANICAL ENGINEERS	2	51	5394.35202520285	0.00945433293224541
NURSING	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	5	141	11848.6861641451	0.0119000535626199
NURSING	ENT-DESIGNERS	16	513	12845.87683725	0.0399349928774361
NURSING	FIN-ACCOUNTANTS AND AUDITORS	103	3833	27115.4175528117	0.141358693537896
NURSING	FIN-CREDIT COUNSELORS AND LOAN OFFICERS	11	428	5269.27773504175	0.0812255533910682
NURSING	FIN-PERSONAL FINANCIAL ADVISORS	21	694	8085.85529083106	0.0858288919400969
NURSING	HLS-NURSING, PSYCHIATRIC, AND HOME HEALTH AIDES	648	24828	5393.88255648782	4.60299232324526
NURSING	LGL-LAWYERS, AND JUDGES, MAGISTRATES, AND OTHER JUDICIAL	74	2237	30322.3583451439	0.0737739451047103
NURSING	MED-CLINICAL LABORATORY TECHNOLOGISTS AND TECHNICIANS	198	6787	5425.68906193073	1.25090102335957
NURSING	MED-PHARMACISTS	170	5215	7234.31728656251	0.720869681744079
NURSING	MED-PHYSICAL THERAPISTS	69	2295	5534.72317099517	0.414654885004366
NURSING	MED-PHYSICIANS AND SURGEONS	721	24378	24459.0461960245	0.996686453127609
NURSING	MED-REGISTERED NURSES	26125	911338	46620.9819694343	19.5478079075531
NURSING	MGR-CHIEF EXECUTIVES AND LEGISLATORS	104	3668	19352.2046363812	0.1895391284311
NURSING	MGR-COMPUTER AND INFORMATION SYSTEMS MANAGERS	33	1241	13221.5691764483	0.0938617786919423
NURSING	MGR-CONSTRUCTION MANAGERS	3	363	7203.99743205051	0.0503886909211012
NURSING	MGR-EDUCATION ADMINISTRATORS	120	3796	20726.1439532933	0.183150324949704
NURSING	MGR-FINANCIAL MANAGERS	31	1040	18813.6457754623	0.0552790252571045
NURSING	MGR-FOOD SERVICE MANAGERS	27	1430	6855.10393200149	0.208603693566828
NURSING	MGR-GENERAL AND OPERATIONS MANAGERS	62	1830	15784.5945037315	0.115935825881836
NURSING	MGR-HUMAN RESOURCES MANAGERS	47	1449	6524.63707901718	0.222081317696565
NURSING	MGR-MARKETING AND SALES MANAGERS	45	1564	19094.7792909762	0.0819072049049092
NURSING	MGR-MEDICAL AND HEALTH SERVICES MANAGERS	1621	55047	11490.4032897956	4.79069346929591
NURSING	MGR-MISCELLANEOUS MANAGERS, INCLUDING FUNERAL SERVICE	244	7426	55109.7196625422	0.134749369901938
NURSING	MGR-PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION	11	288	5438.12998287888	0.0529593814246301
NURSING	MGR-SOCIAL AND COMMUNITY SERVICE MANAGERS	51	1452	6807.96144853445	0.213279703620027
NURSING	OFF-CUSTOMER SERVICE REPRESENTATIVES	57	2328	15694.6912448043	0.148330410817777
NURSING	OFF-FIRST-LINE SUPERVISORS OF OFFICE AND ADMINISTRATIVE	116	4147	13744.3225906281	0.301724582834496
NURSING	OFF-MISCELLANEOUS OFFICE AND ADMINISTRATIVE SUPPORT	56	2531	5341.65416194135	0.473823262096051
NURSING	OFF-OFFICE CLERKS, GENERAL	50	1909	6169.44487370825	0.309428163972322
NURSING	OFF-SECRETARIES AND ADMINISTRATIVE ASSISTANTS	138	5536	18895.6463110199	0.292977541433521
NURSING	PRT-POLICE OFFICERS	9	204	8472.30628808204	0.0240784496055066
NURSING	SAL-FIRST-LINE SUPERVISORS OF NON-RETAIL SALES WORKERS	60	2003	14012.897818015	0.142939742087103
NURSING	SAL-FIRST-LINE SUPERVISORS OF RETAIL SALES WORKERS	76	2915	23253.3722910558	0.125358161539487
NURSING	SAL-INSURANCE SALES AGENTS	16	740	7423.12195478818	0.0996885144157807
NURSING	SAL-REAL ESTATE BROKERS AND SALES AGENTS	32	1135	8072.31894288119	0.140603958791907
NURSING	SAL-RETAIL SALESPERSONS	61	1990	17626.3593951654	0.112899093646406
NURSING	SAL-SALES REPRESENTATIVES, SERVICES, ALL OTHER	11	292	9291.0206046918	0.0314281942128667
NURSING	SAL-SALES REPRESENTATIVES, WHOLESALE AND MANUFACTURING	119	4117	20885.4112148653	0.197123243475795
NURSING	SAL-SECURITIES, COMMODITIES, AND FINANCIAL SERVICES SALES	5	125	6526.82793302063	0.0191517229016561
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-HUMAN RESOURCES WORKERS	6	166	1702.97046692017	0.0974767344616445
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-MANAGEMENT ANALYSTS	16	481	2074.88227565659	0.231820381157668
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	BUS-MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS	7	235	895.086196659655	0.26254454696876
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER OCCUPATIONS, ALL OTHER	2	197	812.928834264849	0.242333635733504
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER PROGRAMMERS	4	106	1513.20989927922	0.0700497664273084
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER SUPPORT SPECIALISTS	1	32	1031.5230677411	0.0310220885996042
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-COMPUTER SYSTEMS ANALYSTS	15	498	1569.27359060318	0.317344281444629
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMM-SOFTWARE DEVELOPERS, APPLICATIONS AND SYSTEMS SOFTWARE	22	757	3798.31243216486	0.199299034378945
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMS-CLERGY	3	168	1101.38762416745	0.152534853591616
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMS-COUNSELORS	3	114	2133.83464363145	0.0534249457146266
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	CMS-SOCIAL WORKERS	3	107	2723.59727641191	0.0392862780876924
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-ELEMENTARY AND MIDDLE SCHOOL TEACHERS	13	316	14285.695493808	0.0221200290974259
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-OTHER TEACHERS AND INSTRUCTORS	4	72	1169.37241674376	0.0615714882351093
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-POSTSECONDARY TEACHERS	108	3808	3888.64198824669	0.979262172118073
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-SECONDARY SCHOOL TEACHERS	10	304	3249.20898525935	0.0935612333276049
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-SPECIAL EDUCATION TEACHERS	2	34	938.113672582944	0.0362429426131127
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	EDU-TEACHER ASSISTANTS	2	73	730.941394025978	0.0998712080019449
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	ENG-ELECTRICAL AND ELECTRONICS ENGINEERS	1	28	825.524314073566	0.0339178380607997
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	ENG-MISCELLANEOUS ENGINEERS, INCLUDING NUCLEAR ENGINEERS	3	67	1608.21762471664	0.0416610283149986
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	ENT-DESIGNERS	1	25	1743.56593198663	0.0143384311091206
PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION	FIN-ACCOUNTANTS AND AUDITORS	11	353	3680.36521567615	0.095914394173826
