state_code,district_code,area_name,region_type,age_group,total_persons,total_males,total_females,never_married_persons,never_married_males,never_married_females,currently_married_persons,currently_married_males,currently_married_females,widowed_persons,widowed_males,widowed_females,separated_persons,separated_males,separated_females,divorced_persons,divorced_males,divorced_females,unspecified_persons,unspecified_males,unspecified_females
16,290,District - South Tripura  (02),Urban,25-29,11602,5979,5623,3366,2814,552,8041,3133,4908,115,20,95,58,8,50,22,4,18,0,0,0
16,290,District - South Tripura  (02),Urban,30-34,10272,5242,5030,1485,1204,281,8536,4002,4534,162,27,135,57,7,50,32,2,30,0,0,0
16,290,District - South Tripura  (02),Urban,35-39,10850,5450,5400,618,454,164,9773,4941,4832,327,30,297,92,17,75,40,8,32,0,0,0
16,290,District - South Tripura  (02),Urban,40-44,9603,4937,4666,261,155,106,8747,4730,4017,476,26,450,85,20,65,34,6,28,0,0,0
16,290,District - South Tripura  (02),Urban,45-49,8651,4422,4229,183,86,97,7737,4276,3461,630,40,590,79,14,65,22,6,16,0,0,0
16,290,District - South Tripura  (02),Urban,50-54,6909,3739,3170,129,64,65,5893,3584,2309,808,70,738,54,13,41,25,8,17,0,0,0
16,290,District - South Tripura  (02),Urban,55-59,5202,2835,2367,85,44,41,4218,2713,1505,864,70,794,31,7,24,4,1,3,0,0,0
16,290,District - South Tripura  (02),Urban,60-64,3652,1995,1657,61,32,29,2666,1860,806,899,98,801,16,4,12,10,1,9,0,0,0
16,290,District - South Tripura  (02),Urban,65-69,2606,1311,1295,40,27,13,1652,1174,478,902,103,799,12,7,5,0,0,0,0,0,0
16,290,District - South Tripura  (02),Urban,70-74,1841,864,977,10,5,5,992,768,224,835,90,745,1,0,1,3,1,2,0,0,0
