ISO,NAME,LON,LAT
ngh,Nu,19.08408,-29.70543
ngi,Ngizim,11.0178,12.10505
ngj,Ngie,9.79389,5.93852
ngk,Ngalkbun,133.93641,-13.97832
ngl,Lomwe,37.24366,-16.03812
ngm,Ngatik Men's Creole,157.16092,5.77982
ngn,Ngwo,9.84369,6.17739
ngp,Ngulu,37.68227,-5.79734
ngq,Ngurimi,34.61726,-1.8485
ngs,Gvoko,13.72831,10.99587
ngt,Ngeq,106.8773,15.62109
ngo,Ngoni,35.80399,-10.9697
ngv,Nagumi,13.42637,8.7162
ngw,Ngwaba,12.79419,10.0921
ngx,Nggwahyi,12.92341,10.6058
ngy,Tibea,11.31027,5.30535
ngz,Ngungwel,15.62182,-1.82055
nhb,Beng,-4.23539,7.78122
nhc,Tabasco Nahuatl,-93.56883,17.93715
nhd,Chiripá,-55.18895,-26.19025
nhf,Nhuwala,115.74542,-21.38154
nhg,Tetelcingo Nahuatl,-98.89301,18.88539
nhh,Nahari,81.97747,20.4118
nhi,Tenango Nahuatl,-97.80486,20.09648
nhj,Tlalitzlipa Nahuatl,-97.89742,20.05807
nhk,Isthmus-Cosoleacaque Nahuatl,-94.73466,17.94005
nhm,Morelos Nahuatl,-99.13219,18.91614
nhn,Central Nahuatl,-98.30017,19.12485
nho,Takuu,157.07811,-4.79852
nhp,Isthmus-Pajapan Nahuatl,-94.6647,18.25132
nhq,Huaxcaleca Nahuatl,-96.95374,18.89894
nhr,Naro,21.39148,-22.30349
nhs,Southeastern Puebla Nahuatl,-97.12655,18.39688
nht,Ometepec Nahuatl,-98.42704,16.77857
nhu,Noone,10.57067,6.37256
nhv,Temascaltepec Nahuatl,-99.79677,19.32823
nhw,Western Huasteca Nahuatl,-98.77114,21.3711
nhy,Northern Oaxaca Nahuatl,-96.97483,18.18843
nhz,Santa María la Alta Nahuatl,-97.70091,18.6286
nwb,Nyabwa,-6.84428,6.87615
nib,Nakama,146.78151,-6.41424
njs,Nisa,137.60005,-1.95386
nid,Ngandi,134.64913,-12.84476
nie,Niellim,17.81346,9.70362
nif,Nek,146.84135,-6.37697
nig,Ngalakan,134.71647,-14.42805
nih,Nyiha,32.85723,-8.94626
nii,Nii,144.51779,-5.763
nij,Ngaju,114.2784,-1.60606
nik,Southern Nicobarese,93.80417,6.82744
nil,Nila,128.96625,-3.21229
nim,Nilamba,34.30675,-4.50002
nin,Ninzo,8.47328,8.95791
nio,Nganasan,86.2106,73.13537
nia,Nias,97.49614,0.90691
niu,Niue,-169.86309,-19.05012
nir,Nimboran,140.1793,-2.5803
nis,Nimi,146.67873,-6.34065
nit,Southeastern Kolami,78.59361,19.69085
met,Mato,146.85898,-5.91639
niv,Gilyak,140.68089,52.59001
niw,Nimo,141.57799,-4.3582
nix,Hema,30.08722,1.04953
niy,Ngiti,30.22421,1.30455
niz,Ningil,142.25055,-3.49733
nja,Nzanyi,13.29188,10.15633
njb,Nocte Naga,95.39028,27.15203
njh,Lotha Naga,94.04355,26.01396
nji,Gudanji,134.39484,-17.53489
njl,Njalgulgule,26.11474,8.70752
njm,Angami Naga,93.86681,25.68413
njn,Liangmai Naga,93.54197,25.16002
njo,Ao Naga,94.38242,26.32405
njr,Njerep,11.52097,6.82183
njt,Ndyuka-Trio Pidgin,-56.01815,2.94789
nju,Ngadjunmaya,124.46601,-32.02447
njx,Kunyi,12.51966,-3.69702
njy,Njyem,14.05541,2.4816
nka,Nkoya,24.76494,-14.85131
nkb,Khoibu Naga,94.13453,24.20405
nkc,Nkongho,9.80096,5.33848
nkd,Koireng,94.21409,25.28569
nke,Duke,157.06392,-7.97768
nkf,Inpui Naga,93.80956,24.87608
nkg,Nekgini,146.25283,-5.64364
nkh,Khezha Naga,94.31138,25.70775
nki,Thangal Naga,93.83959,25.34725
nkj,Nakai,140.51225,-5.19377
nkk,Nokuku,166.60265,-14.89743
nkm,Namat,141.64056,-8.827
nkn,Nkangala,19.04755,-13.36882
nko,Nkonya,0.3209,7.20316
nkp,Niuatoputapu,-173.74249,-15.96596
nkr,Nukuoro,151.86652,7.44397
nks,North Asmat,138.40469,-4.89854
nku,Bouna Kulango,-3.02299,9.23063
nkw,Nkutu,22.68021,-3.67432
nkx,Nkoroo,7.45802,4.57641
nky,Khiamniungan Naga,95.04919,26.2178
nkz,Nkari,7.76345,5.43898
nla,Ngombale,10.14461,5.70306
nle,East Nyala,34.66264,0.38163
nlg,Gela,160.1865,-9.04587
nli,Grangali,70.73232,34.64848
nlj,Nyali,30.0201,1.92098
nlk,Ninia Yali,139.39045,-4.4737
nll,Nihali,76.33177,21.18862
nln,Durango Nahuatl,-104.19367,22.82408
nlo,Ngul,19.51287,-4.09816
nlr,Ngarla,119.30579,-20.20748
nlu,Nchumbulu,-1.30881,7.6302
nlv,Orizaba Nahuatl,-96.97648,18.63995
nlx,Nahali,74.827,21.43
nly,Nyamal,119.69301,-21.60924
nma,Maram Naga,94.22053,25.43776
nmb,Big Nambas,167.23918,-16.09027
nmc,Ngam,18.47455,8.63591
nmd,Ndumu,13.72792,-1.67033
nme,Mzieme Naga,93.71002,25.47793
nmf,Tangkhul Naga,94.35673,25.0489
nmg,Ngumba,10.34841,3.08168
nmh,Monsang Naga,94.21644,24.53222
nmi,Nyam,10.83652,9.18024
nmj,Ngombe,15.21537,3.90658
nmk,Namakura,168.56855,-16.8979
nml,Ndemli,10.21966,4.58061
nmm,Manangba,84.05154,28.64158
nmn,!Xóõ,21.95102,-24.19715
nmo,Moyon Naga,94.34214,24.4793
nmp,Nimanbur,123.22832,-17.37396
nmq,Nambya,26.02454,-18.27075
nmr,Nimbari,13.82656,9.67581
nms,Letemboi,167.56572,-16.43387
nmt,Namonuito,149.66552,8.59841
nmu,Northeast Maidu,-120.64525,40.41023
nmv,Ngamini,138.70084,-27.17971
nmw,Nimoa,153.1584,-11.22974
nmx,Nama,141.70611,-8.66403
nmy,Namuyi,101.8976,28.59085
nmz,Nawdm,1.06495,8.59608
nna,Nyangumarta,121.39125,-20.62709
nnb,Nande,29.02426,-0.24904
nnc,Nancere,16.1282,9.31975
nnd,West Ambae,167.80748,-15.42811
nne,Ngandyera,21.19282,-16.63593
nnf,Ngaing,146.34303,-5.6513
nng,Maring Naga,94.07232,24.28537
nnh,Ngiemboon,10.12662,5.56777
nni,North Nuaulu,129.27734,-2.93154
nnj,Nyangatom,35.62324,5.39809
nnk,Nankina,146.46444,-5.80804
nnl,Northern Rengma Naga,94.56834,26.4492
nnm,Namia,141.78846,-3.85538
nnn,Ngete,15.29053,9.31902
jgo,Ngomba,10.23704,5.63067
nnp,Wancho Naga,94.89365,26.25812
nnq,Ngindo,37.98316,-9.78145
nnr,Narungga,137.53546,-34.68996
nns,Ningye,8.43562,9.29341
nnt,Nanticoke,-74.98648,39.67781
nnu,Dwang,-0.43011,7.70712
nnv,Nugunu,133.90787,-31.98991
nnw,Southern Nuni,-2.14385,11.51858
nnx,Ngong,13.42855,8.78874
nny,Nyangga,138.02317,-16.74001
nnz,Nda'nda',10.39425,5.14715
noa,Woun Meu,-78.00241,7.57117
xwr,Kwerba Mamberamo,138.43628,-2.56457
noc,Nuk,146.8751,-6.40741
nod,Northern Thai,99.7268,17.69906
noe,Nimadi,76.12637,22.12628
nof,Nomane,145.09804,-6.30218
nog,Nogai,46.66178,43.59168
noh,Nomu,147.49999,-6.10429
noi,Noiri,73.54864,22.87806
nok,Nooksack,-121.97345,48.22006
lao,Lao,102.88137,18.22947
nom,Nocaman,-73.16666,-8.91666
nrn,Norn,-1.265,60.356
noo,Nootka,-126.08614,49.62122
nop,Numanggang,146.71937,-6.39311
noq,Ngongo,21.38313,-2.87019
nrr,Norra,98.45022,27.5088
nos,Southern Yi,102.69404,23.98431
not,Nomatsiguenga,-74.43713,-11.53487
nou,Ewage-Notu,148.40542,-8.68756
noy,Noy,17.91361,9.42495
noz,Nayi,36.3813,6.88202
npa,Nar Phu,84.22852,28.76714
nph,Phom Naga,94.74761,26.47146
nap,Napoletano-Calabrese,16.42246,39.22883
npo,Pochuri Naga,94.11187,25.44785
nps,Nipsan,139.75323,-4.14421
npu,Puimei Naga,93.73443,25.29726
nqg,Ede Nago,2.64908,6.75763
nqk,Kura Ede Nago,1.49505,9.43401
nqm,Ndom,138.01878,-7.93553
nqn,Nen,142.03236,-8.62183
nra,Ngom,13.87585,1.13956
nrb,Nara,37.49899,15.32507
nre,Southern Rengma Naga,94.68531,26.11781
nrg,Narango,167.04703,-15.52585
nri,Chokri Naga,94.28868,25.56361
nrl,Ngarluma,117.203,-20.92352
nrm,Narom,114.01092,4.42115
nno,Nynorsk Norwegian,10.67942,59.38657
nau,Nauruan,166.92216,-0.52957
nrx,Ngurmbur,132.50752,-12.6483
nrz,Lala,146.749,-8.93195
nsa,Sangtam Naga,94.62794,25.85807
nsc,Nshi,10.58,7.22
nse,Nsenga,30.79941,-14.493
nsg,Ngasa,37.52801,-2.97716
nsh,Ngoshie,9.83193,6.04616
nsi,Nigerian Sign Language,3.16664,6.49997
nsk,Naskapi,-61.13183,55.93161
nsl,Norwegian Sign Language,10.24198,60.77328
nsm,Sumi Naga,94.42351,25.99964
nsn,Nehan,154.19964,-4.56875
lns,Lamnso',10.80816,6.19381
nsp,Nepalese Sign Language,85.30407,27.6993
nsq,Northern Sierra Miwok,-120.58819,38.41788
nsr,Maritime Sign Language,-63.88096,45.04272
nss,Nali,147.20245,-2.14273
nst,Tase Naga,96.4323,27.16457
nsw,Navut,166.79848,-15.31691
nsx,Nsongo,16.73478,-10.51661
nsz,Nisenan,-120.393,38.047
nte,Nathembo,39.9062,-16.09729
nti,Natioro,-5.19517,10.7176
ntj,Ngaanyatjarra,127.60204,-25.75137
ntk,Ikoma,34.53614,-1.94989
ntm,Nateni,1.21879,10.51908
nto,Ntomba,18.26501,-1.99062
ntp,Northern Tepehuan,-107.37932,26.43476
ntr,Delo,0.53353,7.86137
nts,Natagaimas,-75.03332,4.16665
ntw,Nottoway,-77.115,36.72
ntz,Natanzi,51.95383,33.45931
nua,Yuaga,164.51038,-20.56641
npb,Nupbikha,90.53395,27.43007
nuc,Nukuini,-73.50436,-7.339
nud,Ngala,142.50024,-4.26628
nue,Ngundu,26.86844,-0.22418
nuf,Nusu,98.88008,26.72919
nug,Nungali,131.6405,-14.91093
nuh,Ndunda,11.11047,6.73205
nui,Ngumbi,9.73613,1.72096
nuj,Nyole,33.91812,0.88072
nul,Nusa Laut,128.7762,-3.67727
num,Niuafo'ou,-175.63991,-15.60144
nun,Nung,98.68006,27.291
nuo,Nguôn,105.93241,17.72429
nup,Nupe-Nupe-Tako,5.40031,9.18404
nuq,Nukumanu,159.46436,-4.61878
nur,Nukuria,154.73118,-3.40038
nus,Nuer,31.09909,8.20941
nut,Nung,106.07919,22.0505
nuu,Ngbundu,18.71829,3.82245
nuv,Northern Nuni,-2.98206,12.13097
nuw,Nguluwan,162.98395,5.31191
nux,Mehek,142.49818,-3.70927
nuy,Nunggubuyu,135.75267,-14.26229
nuz,Tlamacazapa Nahuatl,-99.39922,18.62392
nvh,Nasarian,167.41436,-16.34974
nwa,Nawathinehena,-104.45,41.316
nwe,Ngwe,9.9028,5.49787
nwi,Southwest Tanna,169.35603,-19.57953
nwr,Nawaru,148.23654,-9.37935
nyu,Nyungwe,33.02328,-16.47566
nxa,Nauete,126.74064,-8.70733
nxd,Ngando,22.62315,-0.14363
nxe,Nage,121.30956,-8.70513
nxg,Ngad'a,120.97588,-8.79508
nxi,Nindi,36.31156,-11.25694
nxj,Nyadu,109.57172,1.54783
nxl,South Nuaulu,129.14752,-3.23411
nvm,Namiae,148.16643,-9.18089
nxn,Ngawun,141.47104,-19.44839
nxr,Ninggerum,141.15811,-5.43194
nxu,Narau,139.87558,-3.43594
nxx,Nafri,140.72696,-2.65036
nyj,Nyanga,28.31546,-1.29357
nyb,Nyangbo,0.37152,6.82649
nyc,Nyanga-li,29.1805,2.97634
nyd,Nyore,34.6166,0.07523
nye,Nyengo,22.47872,-17.23137
nyf,Giryama,39.6648,-3.30638
nyg,Nyindu,28.64345,-3.03802
nyh,Nyigina,124.34808,-17.95942
nyi,Ama,29.43324,12.09934
nya,Nyanja,34.09663,-13.42326
nyk,Nyaneka,14.94004,-15.96162
nyl,Nyeu,104.33042,14.88168
now,Nyambo,30.91555,-1.6096
nyn,Nyankore,30.54803,-0.46364
nwm,Nyamusa-Molo,30.36577,5.89708
nyp,Nyangi,33.73651,3.4997
nyq,Nayini,53.52105,34.22125
nyo,Nyoro,31.34928,0.95294
nys,Nyunga,118.15081,-33.11995
nyt,Nyawaygi,146.2156,-18.87429
nyv,Nyulnyul,122.85075,-16.91292
nyw,Nyaw,104.15092,17.12133
nyx,Nganyaywana,151.313,-29.581
nyy,Nyakyusa-Ngonde,33.88874,-9.39094
nym,Nyamwezi,32.94452,-5.08559
nza,Tigon Mbembe,10.69986,6.82857
nzb,Njebi,12.71871,-1.8422
nzi,Nzema,-2.61973,5.19399
nzk,Nzakara,22.70057,5.04637
nzm,Zeme Naga,93.64627,25.3499
nzs,New Zealand Sign Language,175.77257,-39.29225
nzu,Teke-Nzikou,15.2047,-2.65261
nzy,Nzakambay,15.79235,7.70061
oaa,Orok,143.12819,49.36393
oac,Oroch,137.85131,50.32354
obi,Obispeno,-119.711,34.429
obl,Oblo,14.28999,8.18943
obo,Obo Manobo,125.09018,7.29141
obu,Obulom,7.11671,4.72908
oca,Ocaina,-71.59125,-2.8138
ocu,Atzingo Matlatzinca,-99.92388,19.38715
oda,Odut,8.27253,5.20317
odk,Od,67.84754,27.53636
odu,Odual,6.41493,4.83273
ofo,Ofo,-95.04433,40.05932
ofu,Efutop,8.35425,5.92431
ogb,Ogbia,6.34034,4.75352
ogc,Ogbah,6.53895,5.25057
ogg,Ogbogolo,6.54706,4.90943
ogn,Ogan,104.36242,-3.79013
ogo,Khana,7.44363,4.70908
ogu,Ogbronuagum,6.9058,4.74842
oia,Oirata,127.20105,-8.09044
oin,Inebu One,141.89171,-3.38015
ojb,Northwestern Ojibwa,-87.78617,51.61918
ojc,Central Ojibwa,-84.15429,46.57411
ojg,Eastern Ojibwa,-79.75029,45.01124
ojw,Western Ojibwa,-102.52456,50.56641
ojs,Severn Ojibwa,-89.93311,53.9092
oka,Okanagan,-119.39872,50.24914
okb,Okobo,8.08696,5.02037
okd,Okodia,6.44113,5.29237
oke,Okpe,5.94885,7.22407
okh,Koresh-e Rostam,44.895,37.794
oki,Okiek,35.91883,-0.44305
okj,Oko-Juwoi,92.87525,13.0472
okk,Kwamtim One,141.88865,-3.44911
okl,Old Kentish Sign Language,0.98365,51.11978
okn,Oki-No-Erabu,128.6187,27.37384
okr,Kirike,6.98938,4.41126
oks,Oko-Eni-Osayen,6.15725,7.53908
oku,Oku,10.50955,6.23712
okx,Okpe,6.24719,7.29515
ola,Walungge,87.23742,27.69502
old,Mochi,37.33568,-3.33743
ole,Olekha,90.55462,27.20788
olm,Oloma,6.02767,7.01279
olo,Livvi,32.38201,61.58656
oma,Omaha-Ponca,-96.52947,42.09436
omb,East Ambae,167.89039,-15.35234
ome,Omejes,-69.99999,0.99999
omg,Omagua,-73.36122,-4.03194
omi,Omi,30.5385,3.2542
oml,Ombo,25.17477,-2.32162
omo,Utarmbung,144.92425,-4.82756
omt,Omotik,35.62963,-1.34401
omu,Omurano,-74.24999,-2.91666
omw,South Tairora,145.88287,-6.35337
ona,Ona,-69.59363,-51.63512
onb,Lingao,109.97126,19.86337
one,Oneida,-79.89399,43.08417
ong,Olo,142.1308,-3.2929
oni,Onin,132.06232,-2.75976
onj,Onjob,149.12064,-9.31824
onk,Kabore One,141.87974,-3.32403
onn,Onobasulu,142.77582,-6.30876
ono,Onondaga,-79.89399,43.08417
onr,Northern One,142.00599,-3.25535
ons,Ono,147.57908,-6.19223
ont,Ontenu,145.76529,-6.45912
onu,Unua,167.59921,-16.26379
onx,Onin Based Pidgin,132.083,-2.83
oog,Ong,106.00126,15.12254
oon,Önge,92.47067,10.69263
oor,Oorlams,23.01446,-28.38447
opa,Okpamheri,5.97843,7.33708
opk,Kopkaka,139.92557,-4.91191
opm,Oksapmin,142.17666,-5.20797
opo,Opao,145.75121,-7.85988
opt,Opata,-112.06212,31.15211
opy,Ofayé,-53.7227,-22.278
ora,Oroha,161.51281,-9.7386
orc,Orma,39.60749,-1.79489
ore,Orejón,-72.49255,-2.86315
orh,Oroqen,125.01685,50.63193
org,Oring,8.12005,6.68753
ork,Orokaiva,148.08954,-8.79019
bon,Bine,142.89335,-9.08879
orn,Orang Kanaq,104.0079,1.88296
oro,Orokolo,145.33983,-7.81309
orr,Oruma,6.38295,4.9377
ors,Orang Seletar,103.72368,1.48364
ort,Adivasi Oriya,82.84874,18.10461
oru,Ormuri,69.77033,32.589
orw,Oro Win,-64.02987,-10.73698
orx,Oro,8.11394,4.86134
ori,Oriya,84.65383,20.74235
orz,Ormu,140.6015,-2.51361
osa,Osage,-96.29489,36.78282
oss,Osetin,44.07725,42.36164
osi,Osing,114.29235,-8.25262
oso,Ososo,6.21509,7.42868
ost,Osatu,9.80188,6.20829
osu,Southern One,141.85212,-3.41913
otz,Ixtenco Otomi,-98.02718,19.21465
otd,Dohoi,113.46875,-0.3955
ote,Mezquital Otomi,-99.55642,20.22745
oti,Oti,-47.95049,-23.46447
otl,Tilapa Otomi,-99.5074,19.44026
otm,Eastern Highland Otomi,-98.09783,20.59906
otn,Tenango Otomi,-98.17509,20.42623
otq,Querétaro Otomi,-100.11487,20.13959
otr,Otoro,30.57302,11.11873
ots,Estado de México Otomi,-99.60997,19.87809
ott,Temoaya Otomi,-99.65409,19.6001
otu,Otuke,-59.69859,-15.26978
otw,Ottawa,-81.78996,45.59244
otx,Texcatepec Otomi,-98.26631,20.7342
oua,Tagargrent,5.28444,31.94537
oub,Glio-Oubi,-7.53001,5.79387
oue,Oune,155.70809,-6.36069
oum,Ouma,149.10098,-10.22877
oun,!O!ung,21.56895,-15.82234
owi,Owiniga,141.6973,-4.47476
oyb,Oy,106.65752,15.42002
oyd,Oyda,36.85414,6.13322
oym,Wayampi,-52.95521,2.25217
oyy,Oya'oya,150.65839,-10.53915
ppn,Papapana,155.28894,-5.92283
pab,Parecís,-57.40595,-14.59295
pac,Pacoh,107.12868,16.44399
pad,Paumarí,-64.28035,-5.78403
pap,Papiamentu,-68.94557,12.14225
paf,Paranawat,-59.05303,-9.34239
pae,Pagibete,22.12122,3.15636
pah,Tenharim,-61.93599,-7.92626
pai,Pe,9.56437,9.27191
paj,Ipeka-Tapuia,-67.50277,0.69618
pak,Parakanã,-50.06211,-4.64681
plu,Palikúr,-51.40991,3.30107
pmb,Pambia,26.61,3.739
pgs,Pangseng,11.196,9.304
pao,Northern Paiute,-119.53609,40.0799
ood,Tohono O'odham,-111.98409,32.18903
paq,Parya,68.62345,38.50483
par,Panamint,-117.90139,36.00073
pas,Papasena,138.60529,-2.87535
pat,Papitalai,147.41695,-2.06222
bvz,Bauzi,137.6289,-2.44717
pav,Pakaásnovos,-64.56152,-10.69948
paw,Pawnee,-96.89367,36.28618
pax,Pankarare,-39.66666,-9.08332
pay,Pech,-85.55802,15.80331
paz,Pankararu,-37.01665,-8.99999
rap,Rapa Nui,-109.34249,-27.11299
pbb,Páez,-76.31254,2.61516
pbc,Patamona,-59.57716,4.75826
pbe,Mezontla Popoloca,-97.58792,18.14416
pbf,Coyotepec Popoloca,-97.62584,18.38139
pbg,Paraujano,-71.83993,10.84271
pbh,Eñepa,-65.84825,6.95035
pbi,Parkwa,14.09644,11.02063
pbl,Mak,11.13373,9.37299
pbn,Kpasam,11.23104,8.75286
pbo,Papel,-15.83879,11.8977
pbp,Badyara,-13.35651,12.63202
pbr,Pangwa,34.80386,-9.96782
pbs,Central Pame,-99.28979,21.37622
pbt,Southern Pashto,68.39587,30.27503
pbu,Northern Pashto,71.35999,33.79404
pbv,Pnar,92.52823,25.25926
pby,Pyu,141.01776,-4.45003
pbz,Palu,97.16665,18.49999
pca,Santa Inés Ahuatempan Popoloca,-97.85991,18.38647
pcb,Pear,105.02774,13.593
pcc,Bouyei,106.18729,24.84839
pcd,Picard,2.78903,50.01797
pce,Pale Palaung,96.50917,20.66769
pcf,Paliyan,77.1863,10.08696
pcg,Paniya,76.07794,11.73182
pch,Pardhan,79.77728,22.16662
pci,Duruwa,82.48808,19.05339
pcj,Parenga,83.97234,19.07501
pck,Paite Chin,93.30462,24.2166
pcl,Pardhi,77.12342,19.99892
pcm,Nigerian Pidgin,4.21068,9.65873
pcn,Piti,8.47037,10.13609
pcp,Pacahuara,-65.55679,-11.99684
pcr,Panang,86.83169,30.72725
pcw,Pyapun,9.43733,9.09539
pda,Anam,145.05134,-4.68869
pdc,Pennsylvania German,-81.034,40.496
tpi,Tok Pisin,147.3031,-9.41971
pdi,Pa Di,102.891,29.986
pdn,Podena,139.45585,-2.20572
pdo,Padoe,121.23639,-2.60642
pdu,Kayan,96.9478,19.85402
pea,Peranakan Indonesian,112.61857,-7.982
peb,Eastern Pomo,-122.58582,38.56467
pec,Southern Pesisir,104.73986,-5.425
ped,Mala,145.03981,-4.35889
pee,Taje,120.07781,-0.72583
pef,Northeastern Pomo,-122.50943,39.28938
peg,Pengo,83.6552,19.34345
peh,Bonan,102.9947,35.69718
pei,Chichimeca-Jonaz,-100.52427,21.29434
pej,Northern Pomo,-123.20894,39.10843
pek,Penchal,147.81018,-2.29891
pel,Pekal,101.69111,-3.02248
pem,Phende,19.82753,-5.64735
pen,Penesak,104.52852,-3.33922
pom,Southeastern Pomo,-122.5985,38.93544
pep,Kunja,141.42387,-8.92289
peq,Southern Pomo,-122.54519,38.76429
bhy,Bhele,28.66809,0.24553
pes,Western Farsi,54.8362,30.5476
tgk,Tajiki,69.81948,38.56749
pev,Pemono,-66.082,5.248
pex,Petats,154.59284,-5.34068
pey,Petjo,106.79976,-6.16593
pez,Eastern Penan,113.967,4.575
pfa,Pááfang,152.2373,8.60286
pfl,Pfaelzisch,6.846,49.701
pga,Sudanese Creole Arabic,28.774,5.654
pgg,Pangwali,76.55688,32.97526
pgi,Pagi,141.24636,-3.04649
pgk,Rerep,167.65074,-16.29344
pgu,Pagu,127.78005,1.2134
pgy,Pongyong,88.09253,26.86128
pha,Pa-Hng,105.21753,23.31562
phd,Phudagi,73.36836,18.71534
phg,Phuong,107.4674,16.21184
phh,Phula,103.34145,22.79148
phk,Phake,95.81309,27.81965
phl,Phalura,71.84211,35.50956
phm,Phimbi,33.35136,-15.8364
phq,Phana',101.9775,21.93872
pho,Phunoi,102.15764,21.66473
phr,Pahari-Potwari,73.80708,33.6424
pht,Phu Thai,104.16764,16.89067
phu,Phuan,101.08696,15.48033
phv,Pahlavani,62.19785,31.32675
phw,Phangduwali,87.35371,27.15945
pia,Pima Bajo,-108.32633,28.65401
pib,Yine,-73.30868,-11.10862
pic,Pinji,11.22303,-1.90305
pid,Piaroa,-66.75335,4.76284
pie,Piro,-106.41475,35.22912
pif,Pingelapese,160.71064,6.20743
pig,Pisabo,-73.3411,-6.32551
pih,Pitcairn-Norfolk,167.95473,-29.02592
pii,Pini,121.99466,-26.80165
pij,Pijao,-75.33332,0.49999
pil,Yom,1.81099,9.87186
pim,Powhatan,-77.20752,36.99422
pin,Piame,142.78426,-4.85835
pio,Piapoco,-69.46596,4.00287
pip,Pero,11.04395,9.62092
pir,Piratapuyo,-69.52835,0.23882
pis,Pijin,160.137,-9.567
pit,Pitta Pitta,139.98275,-22.79522
piu,Pintupi-Luritja,130.64348,-23.29628
piv,Pileni,167.20709,-9.95114
piw,Pimbwe,31.42886,-6.81358
pix,Piu,146.4547,-6.96694
piy,Piya-Kwonci,10.83786,9.31975
piz,Pije,164.94166,-20.78239
pjt,Pitjantjatjara,131.35737,-26.97044
pkb,Upper Pokomo,40.05028,-1.48025
pkg,Pak-Tong,147.76651,-2.05269
pkh,Pankhu,92.5163,22.45696
pkn,Pakanha,142.73992,-15.09085
pko,Pökoot,35.63066,1.59894
pkp,Pukapuka,-165.82762,-10.8831
pks,Pakistan Sign Language,67.88427,28.06668
pkt,Maleng,105.38028,17.88236
pku,Paku,115.08663,-1.9063
pla,Miani,145.27607,-4.42116
plb,Polonombauk,167.08963,-15.46534
plc,Central Palawano,117.83815,8.77013
pld,Polari,-1.39091,51.78662
ple,Palu'e,121.71811,-8.32877
plg,Pilagá,-60.15372,-25.00585
plh,Paulohi,128.77917,-3.25404
apo,Apalik,149.96031,-6.29002
plk,Kohistani Shina,73.32069,35.17408
pli,Pali,76.62831,26.48838
plm,Palembang,104.84211,-2.84773
pln,Palenquero,-75.29491,10.38807
plo,Oluta Popoluca,-94.88634,17.89374
plp,Palpa,83.39278,27.87406
plr,Palaka Senoufo,-4.9271,9.53815
pls,San Marcos Tlalcoyalco Popoloca,-97.59358,18.74
plt,Plateau Malagasy,47.12111,-19.59065
pau,Palauan,134.56389,7.48065
plv,Southwest Palawano,117.36004,8.67624
plw,Brooke's Point Palawano,117.87051,8.83891
ply,Bolyu,104.95452,24.70131
plz,Paluan,116.34635,5.02715
pma,Paama,168.23693,-16.47548
pmc,Palumata,128.762,-3.024
pme,Pwaamei,164.76961,-20.84415
pmi,Northern Pumi,101.30511,28.66262
pml,Lingua Franca,10.85313,33.86126
pmm,Pol,13.65425,5.01597
pmn,Pam,14.28498,7.97779
pmo,Pom,135.61944,-1.64224
pam,Pampangan,120.50183,14.96027
pmq,Northern Pame,-99.64342,22.09683
pmr,Paynamar,144.8791,-4.94303
pms,Piemontese,8.32366,45.46333
pmt,Tuamotuan,-140.6576,-21.70902
pmu,Mirpur Panjabi,74.37134,33.55823
pmw,Plains Miwok,-121.42161,38.03083
pmx,Poumei Naga,94.46181,25.19444
pmz,Southern Pame,-99.334,20.966
pna,Punan Bah-Biau,113.15607,2.27377
pnb,Western Panjabi,73.46685,31.53068
pnc,Pannei,119.19136,-3.21973
pne,Western Penan,114.42496,2.61641
pon,Pohnpeian,158.22314,6.87212
pag,Pangasinan,120.36519,15.93774
pnh,Penrhyn,-157.9912,-8.95454
pni,Aoheng,114.12676,0.87404
pan,Eastern Panjabi,75.06356,30.86767
pnm,Punan Batu 1,113.92993,2.65327
pnn,Pinai-Hagahai,144.13744,-5.12624
pno,Panobo,-74.99999,-7.16666
pnp,Pancana,122.96839,-5.29587
pnq,Pana,-3.33354,13.21632
pnr,Panim,145.75242,-5.21388
pns,Ponosakan,124.71199,0.91716
pnt,Pontic,22.92503,40.99391
pnu,Jiongnai Bunu,110.00717,23.86921
pnv,Pinigura,116.53759,-22.47294
pnw,Panytyima,118.72297,-22.78161
pnx,Phong-Kniang,104.08797,19.96217
pny,Pinyin,10.06821,5.7991
pnz,Pana,15.72736,7.30841
poa,Eastern Pokomam,-89.73796,14.73252
pob,Western Pokomchí,-90.58131,15.35857
poc,Central Pokomam,-90.45331,14.72427
pod,Ponares,-71.49999,4.83332
poe,San Juan Atzingo Popoloca,-97.37923,18.22245
pof,Poke,23.89718,0.73538
pog,Potiguara,-37.99999,-7.01666
poh,Eastern Pokomchí,-90.19328,15.29204
poi,Highland Popoluca,-94.91088,18.19804
poj,Lower Pokomo,40.28966,-2.31587
pok,Pokangá,-69.56072,0.35794
plj,Polci,9.53362,10.02581
hmo,Hiri Motu,147.08332,-9.33333
png,Pongu,6.3745,10.0823
poo,Central Pomo,-123.66393,38.90547
pop,Pwapwa,164.5559,-20.81333
poq,Texistepec Popoluca,-94.80765,17.89257
por,Portuguese,-7.83932,39.44108
pos,Sayula Popoluca,-94.95308,17.86056
pot,Potawatomi,-95.82722,39.36358
pou,Southern Pokomam,-90.66308,14.43317
pov,Upper Guinea Crioulo,-15.92488,11.06847
pow,San Felipe Otlaltepec Popoloca,-97.74322,18.35936
