AC_NAME,AC_NO,AC_TYPE,AGE,CATEGORY,NAME,PARTY,SEX,ST_NAME,VOTES,YEAR,polled_votes,rank
Peravoor,16,GEN,,,PALLIPRAM PRASANNAN,WPI,,Kerala,513,2016,136505,5
Peravoor,16,GEN,,,None of the Above,NOTA,,Kerala,458,2016,136505,6
Peravoor,16,GEN,,,SUNNY JOSEPH KALLARAKKAL,IND,,Kerala,389,2016,136505,7
Peravoor,16,GEN,,,ADV. K J JOSEPH,IND,,Kerala,241,2016,136505,8
Peravoor,16,GEN,,,BIJOY KURIAN,IND,,Kerala,214,2016,136505,9
Peravoor,16,GEN,,,V D BINTO,IND,,Kerala,124,2016,136505,10
Peravoor,16,GEN,,,SUNNY,IND,,Kerala,110,2016,136505,11
Peravoor,16,GEN,,,RADHAMANI NARAYANA KUMAR,IND,,Kerala,63,2016,136505,12
Mananthavady,17,GEN,,,O R KELU,CPM,,Kerala,62436,2016,145592,1
Mananthavady,17,GEN,,,P K JAYALAKSHMI,INC,,Kerala,61129,2016,145592,2
Mananthavady,17,GEN,,,K MOHANDAS,BJP,,Kerala,16230,2016,145592,3
Mananthavady,17,GEN,,,SOMAN P N,SDPI,,Kerala,1377,2016,145592,4
Mananthavady,17,GEN,,,LAKSHMI,IND,,Kerala,1300,2016,145592,5
Mananthavady,17,GEN,,,None of the Above,NOTA,,Kerala,1050,2016,145592,6
Mananthavady,17,GEN,,,ANNAN MADAKKIMALA,BSP,,Kerala,679,2016,145592,7
Mananthavady,17,GEN,,,KELU CHAYIMMAL,IND,,Kerala,583,2016,145592,8
Mananthavady,17,GEN,,,VIJAYAN,CPI(MLR),,Kerala,224,2016,145592,9
Mananthavady,17,GEN,,,USHA K,IND,,Kerala,205,2016,145592,10
Mananthavady,17,GEN,,,KELU KOLLIYIL,IND,,Kerala,196,2016,145592,11
Mananthavady,17,GEN,,,NITTAMANI K KUNHIRAMAN,IND,,Kerala,183,2016,145592,12
Aruvikkara,136,GEN,,,K.S. SABARINADHAN,INC,,Kerala,70910,2016,143761,1
Sulthanbathery,18,GEN,,,RUGMINI SUBRAHMANIAN,CPM,,Kerala,64549,2016,172004,2
Sulthanbathery,18,GEN,,,C K JANU,IND,,Kerala,27920,2016,172004,3
Sulthanbathery,18,GEN,,,None of the Above,NOTA,,Kerala,1261,2016,172004,4
Sulthanbathery,18,GEN,,,MUKUNDAN CHEENGERI,BSP,,Kerala,791,2016,172004,5
Sulthanbathery,18,GEN,,,MADHAVI,CPI(MLR),,Kerala,609,2016,172004,6
Sulthanbathery,18,GEN,,,K K VASU,SP,,Kerala,478,2016,172004,7
Sulthanbathery,18,GEN,,,BALAKRISHNAN EDAKKAL,IND,,Kerala,387,2016,172004,8
Sulthanbathery,18,GEN,,,T R SREEDHARAN,SUCI,,Kerala,262,2016,172004,9
Kalpetta,19,GEN,,,C K SASEENDRAN,CPM,,Kerala,72959,2016,150907,1
Kalpetta,19,GEN,,,M.V SHREYAMS KUMAR,JD(U),,Kerala,59876,2016,150907,2
Kalpetta,19,GEN,,,K SADANANDAN,BJP,,Kerala,12938,2016,150907,3
Kalpetta,19,GEN,,,None of the Above,NOTA,,Kerala,1172,2016,150907,4
Kalpetta,19,GEN,,,JOSEPH AMBALAVAYAL,WPI,,Kerala,900,2016,150907,5
Kalpetta,19,GEN,,,ADV. K A AYOOB,SDPI,,Kerala,837,2016,150907,6
Kalpetta,19,GEN,,,MADAYI LATHEEF,IND,,Kerala,594,2016,150907,7
Kalpetta,19,GEN,,,SREYAMS KUMAR ANJANA HOUSE,IND,,Kerala,498,2016,150907,8
Kalpetta,19,GEN,,,SUJAYAKUMAR,CPI(MLR),,Kerala,468,2016,150907,9
Kalpetta,19,GEN,,,MOIDEEN CHEMBOTHARA,IND,,Kerala,451,2016,150907,10
Kalpetta,19,GEN,,,SANDHYA N M,IND,,Kerala,214,2016,150907,11
Vadakara,20,GEN,,,C.K.NANU,JD(S),,Kerala,49211,2016,129572,1
Vadakara,20,GEN,,,MANAYATH CHANDRAN,JD(U),,Kerala,39700,2016,129572,2
Vadakara,20,GEN,,,K.K.REMA T. P. HOUSE,IND,,Kerala,20504,2016,129572,3
Vadakara,20,GEN,,,ADV. M. RAJESHKUMAR,BJP,,Kerala,13937,2016,129572,4
Vadakara,20,GEN,,,P. ABDUL HAMEED MASTER,SDPI,,Kerala,2673,2016,129572,5
Vadakara,20,GEN,,,MADAPARAMBATH CHANDRAN,IND,,Kerala,1648,2016,129572,6
Vadakara,20,GEN,,,None of the Above,NOTA,,Kerala,506,2016,129572,7
Vadakara,20,GEN,,,K.K.REMA KUNIYIL,IND,,Kerala,352,2016,129572,8
Vadakara,20,GEN,,,STALIN.P.P,CPI(MLR),,Kerala,284,2016,129572,9
Vadakara,20,GEN,,,T. K. NANU THAZHE KANDOTH,IND,,Kerala,279,2016,129572,10
Vadakara,20,GEN,,,MATHATH CHANDRAN,IND,,Kerala,240,2016,129572,11
Vadakara,20,GEN,,,T. P. RAMA VADAKKE EROTH,IND,,Kerala,238,2016,129572,12
Kuttiadi,21,GEN,,,PARAKKAL ABDULLA,MUL,,Kerala,71809,2016,157810,1
Kuttiadi,21,GEN,,,K.K. LATHIKA,CPM,,Kerala,70652,2016,157810,2
Kuttiadi,21,GEN,,,RAMADAS MANALERI,BJP,,Kerala,12327,2016,157810,3
Kuttiadi,21,GEN,,,P.C. BHASKARAN,WPI,,Kerala,1125,2016,157810,4
Kuttiadi,21,GEN,,,SABU KAKKATTIL,SP,,Kerala,860,2016,157810,5
Kuttiadi,21,GEN,,,None of the Above,NOTA,,Kerala,375,2016,157810,6
Kuttiadi,21,GEN,,,K.C. KUMARAN,IND,,Kerala,220,2016,157810,7
Kuttiadi,21,GEN,,,NARANATHU MUHAMMAD,PDP,,Kerala,118,2016,157810,8
Kuttiadi,21,GEN,,,PARAKKAL ABDULLA PALLIYATH,IND,,Kerala,85,2016,157810,9
Kuttiadi,21,GEN,,,S.R. KHAN MANIYOOR,IND,,Kerala,76,2016,157810,10
Kuttiadi,21,GEN,,,PALLIYIL ABDULLA,IND,,Kerala,62,2016,157810,11
Kuttiadi,21,GEN,,,ALUVA ANEESH,IND,,Kerala,57,2016,157810,12
Kuttiadi,21,GEN,,,PAREMMAL ABDULLA,IND,,Kerala,44,2016,157810,13
Nadapuram,22,GEN,,,E. K. VIJAYAN,CPI,,Kerala,74742,2016,162929,1
Nadapuram,22,GEN,,,ADV. PRAVEENKUMAR,INC,,Kerala,69983,2016,162929,2
Nadapuram,22,GEN,,,M. P. RAJAN,BJP,,Kerala,14493,2016,162929,3
Nadapuram,22,GEN,,,C. K. ABDUL RAHIM MASTER,SDPI,,Kerala,2183,2016,162929,4
Nadapuram,22,GEN,,,None of the Above,NOTA,,Kerala,446,2016,162929,5
Nadapuram,22,GEN,,,K.K.VASU,BSP,,Kerala,377,2016,162929,6
Nadapuram,22,GEN,,,E.K. VIJAYAN KOMATH,IND,,Kerala,220,2016,162929,7
Nadapuram,22,GEN,,,PRAVEENKUMAR THAYYULLATHIL,IND,,Kerala,171,2016,162929,8
Nadapuram,22,GEN,,,PRAVEEN RAYAROTH THAZHAKUNI,IND,,Kerala,163,2016,162929,9
Nadapuram,22,GEN,,,ALUVA ANEESH,IND,,Kerala,151,2016,162929,10
Quilandy,23,GEN,,,K.DASAN,CPM,,Kerala,70593,2016,153667,1
Quilandy,23,GEN,,,N.SUBRAMANIAN,INC,,Kerala,57224,2016,153667,2
Quilandy,23,GEN,,,K. RAJINESH BABU,BJP,,Kerala,22087,2016,153667,3
Quilandy,23,GEN,,,ISMAIL KAMMANA,SDPI,,Kerala,798,2016,153667,4
Quilandy,23,GEN,,,RASAL.M.K,PDP,,Kerala,703,2016,153667,5
Quilandy,23,GEN,,,PARAPPIL BALAKRISHNAN,BSP,,Kerala,678,2016,153667,6
Quilandy,23,GEN,,,None of the Above,NOTA,,Kerala,653,2016,153667,7
Quilandy,23,GEN,,,M.N.SUBRAHMANIAN KAKKUDUMBIL MEETHAL,IND,,Kerala,489,2016,153667,8
Quilandy,23,GEN,,,P.K. DASAN PAZHUNTHUM KOOTTATHIL,IND,,Kerala,167,2016,153667,9
Quilandy,23,GEN,,,P.M. SREEKUMAR,SUCI,,Kerala,149,2016,153667,10
Quilandy,23,GEN,,,P.M. KUNHIKKANNAN,CPI(MLR),,Kerala,126,2016,153667,11
Perambra,24,GEN,,,T.P.RAMAKRISHNAN,CPM,,Kerala,72359,2016,153512,1
Perambra,24,GEN,,,ADV.MOHAMMED IKBAL,KEC(M),,Kerala,68258,2016,153512,2
Perambra,24,GEN,,,SUKUMARAN NAIR,BDJS,,Kerala,8561,2016,153512,3
Perambra,24,GEN,,,RAZAK PALERI,WPI,,Kerala,1673,2016,153512,4
Perambra,24,GEN,,,K.P.GOPI,SDPI,,Kerala,1036,2016,153512,5
Perambra,24,GEN,,,MUHAMMED IQBAL BAPPUBAITH,IND,,Kerala,637,2016,153512,6
Perambra,24,GEN,,,None of the Above,NOTA,,Kerala,616,2016,153512,7
Perambra,24,GEN,,,M.T.MUHAMMED MASTER,CPI(MLR),,Kerala,224,2016,153512,8
Perambra,24,GEN,,,MUHAMMAD IQBAL PALLATH,IND,,Kerala,148,2016,153512,9
Balusseri,25,GEN,,,PURUSHUAN KADALUNDI,CPM,,Kerala,82914,2016,174568,1
Balusseri,25,GEN,,,U.C RAMAN PADANILAM,IND,,Kerala,67450,2016,174568,2
Balusseri,25,GEN,,,P.K SUPRAN,BJP,,Kerala,19324,2016,174568,3
Balusseri,25,GEN,,,BALAN NADUVANNUR,SDPI,,Kerala,1764,2016,174568,4
Balusseri,25,GEN,,,SASEENDRAN BAPPANKAD,WPI,,Kerala,959,2016,174568,5
Balusseri,25,GEN,,,RAMAN THACHAMPOYIL MEETHAL,IND,,Kerala,710,2016,174568,6
Balusseri,25,GEN,,,None of the Above,NOTA,,Kerala,638,2016,174568,7
Balusseri,25,GEN,,,K.T SIVAN,IND,,Kerala,497,2016,174568,8
Balusseri,25,GEN,,,JAYARAJAN,IND,,Kerala,312,2016,174568,9
Elathur,26,GEN,,,A K SASEENDRAN,NCP,,Kerala,76387,2016,157006,1
Elathur,26,GEN,,,KISHEN CHAND,JD(U),,Kerala,47330,2016,157006,2
Elathur,26,GEN,,,RAJAN NAIR,BJP,,Kerala,29070,2016,157006,3
Elathur,26,GEN,,,KRISHNAN,IND,,Kerala,1724,2016,157006,4
Elathur,26,GEN,,,RAGHU,BSP,,Kerala,1142,2016,157006,5
Elathur,26,GEN,,,None of the Above,NOTA,,Kerala,986,2016,157006,6
Elathur,26,GEN,,,USEFFALI P M,IND,,Kerala,367,2016,157006,7
Kozhikode North,27,GEN,,,A PRADEEP KUMAR,CPM,,Kerala,64192,2016,132617,1
Kozhikode North,27,GEN,,,ADV. P M SURESH BABU,INC,,Kerala,36319,2016,132617,2
Kozhikode North,27,GEN,,,K P SREESAN,BJP,,Kerala,29860,2016,132617,3
Kozhikode North,27,GEN,,,None of the Above,NOTA,,Kerala,770,2016,132617,4
Kozhikode North,27,GEN,,,VELAYUDHAN.K.P,BSP,,Kerala,457,2016,132617,5
Kozhikode North,27,GEN,,,ABDUL VAHID,SDPI,,Kerala,351,2016,132617,6
Kozhikode North,27,GEN,,,S JENNIFER,SUCI,,Kerala,208,2016,132617,7
Kozhikode North,27,GEN,,,E PRADEEP KUMAR PEEDIKATHODI,IND,,Kerala,187,2016,132617,8
Kozhikode North,27,GEN,,,T SURESH BABU KAMALADHALAM,IND,,Kerala,151,2016,132617,9
Kozhikode North,27,GEN,,,ABDU SAMAD,KJP,,Kerala,122,2016,132617,10
Kozhikode South,28,GEN,,,DR. M.K.MUNEER,MUL,,Kerala,49863,2016,115617,1
Kozhikode South,28,GEN,,,PROF.A. P. ABDUL VAHAB,INL,,Kerala,43536,2016,115617,2
Kozhikode South,28,GEN,,,SATHEESH KUTTIYIL,BDJS,,Kerala,19146,2016,115617,3
Kozhikode South,28,GEN,,,None of the Above,NOTA,,Kerala,788,2016,115617,4
Kozhikode South,28,GEN,,,U.K.DEYSI BALASUBRAHMANYAN,SDPI,,Kerala,593,2016,115617,5
Kozhikode South,28,GEN,,,KAMALA PAVITHRAN,BSP,,Kerala,480,2016,115617,6
Kozhikode South,28,GEN,,,A.P.ABDUL VAHAB,IND,,Kerala,287,2016,115617,7
Kozhikode South,28,GEN,,,SAJAN.A.K,IND,,Kerala,227,2016,115617,8
Kozhikode South,28,GEN,,,ABDUL SATHAR,AITC,,Kerala,211,2016,115617,9
Kozhikode South,28,GEN,,,MUNEER DAVARI,IND,,Kerala,190,2016,115617,10
Kozhikode South,28,GEN,,,PREMANAND.T,IND,,Kerala,166,2016,115617,11
Kozhikode South,28,GEN,,,ABDUL MUNEER,IND,,Kerala,130,2016,115617,12
Beypore,29,GEN,,,MAMMED KOYA V K C,CPM,,Kerala,69114,2016,155709,1
Beypore,29,GEN,,,ADAM MULSI M P,INC,,Kerala,54751,2016,155709,2
Beypore,29,GEN,,,PRAKASAN,BJP,,Kerala,27958,2016,155709,3
Beypore,29,GEN,,,P.C MUHAMMEDKUTTY,WPI,,Kerala,1387,2016,155709,4
Beypore,29,GEN,,,MUHAMMED MUSTHAFA P.P,SDPI,,Kerala,1126,2016,155709,5
Beypore,29,GEN,,,None of the Above,NOTA,,Kerala,605,2016,155709,6
Beypore,29,GEN,,,V K MUHAMMED KOYA,IND,,Kerala,355,2016,155709,7
Beypore,29,GEN,,,ADAM MALIQUE E,IND,,Kerala,199,2016,155709,8
Beypore,29,GEN,,,ADAM,IND,,Kerala,109,2016,155709,9
Beypore,29,GEN,,,AJEESH KUMAR ERAKKATHIL,IND,,Kerala,105,2016,155709,10
Kunnamangalam,30,GEN,,,P.T.A. RAHIM,IND,,Kerala,77410,2016,180341,1
Kunnamangalam,30,GEN,,,SIDDIQU.T,INC,,Kerala,66205,2016,180341,2
Kunnamangalam,30,GEN,,,C.K.PADMANABHAN,BJP,,Kerala,32702,2016,180341,3
Kunnamangalam,30,GEN,,,LATHEEF,SDPI,,Kerala,1252,2016,180341,4
Kunnamangalam,30,GEN,,,None of the Above,NOTA,,Kerala,1148,2016,180341,5
Kunnamangalam,30,GEN,,,RAHIM,IND,,Kerala,726,2016,180341,6
Kunnamangalam,30,GEN,,,RAJAN,BSP,,Kerala,304,2016,180341,7
Kunnamangalam,30,GEN,,,SIDHEEQ,IND,,Kerala,212,2016,180341,8
Kunnamangalam,30,GEN,,,SIDDEEQUE,IND,,Kerala,206,2016,180341,9
Kunnamangalam,30,GEN,,,ABOOBACKER SIDDIQU,IND,,Kerala,176,2016,180341,10
Koduvally,31,GEN,,,KARAT RAZACK,IND,,Kerala,61033,2016,137389,1
Koduvally,31,GEN,,,M A RAZAK MASTER,MUL,,Kerala,60460,2016,137389,2
Koduvally,31,GEN,,,ALI AKBAR,BJP,,Kerala,11537,2016,137389,3
Koduvally,31,GEN,,,ADV. P. K. ZAKARIYYA,WPI,,Kerala,1566,2016,137389,4
Koduvally,31,GEN,,,E. NAZAR,SDPI,,Kerala,1466,2016,137389,5
Koduvally,31,GEN,,,None of the Above,NOTA,,Kerala,582,2016,137389,6
Koduvally,31,GEN,,,ABDUL RAZAK K T,IND,,Kerala,352,2016,137389,7
Koduvally,31,GEN,,,SAYYID HUSSAIN JIFFIRI THANGAL,IND,,Kerala,281,2016,137389,8
Koduvally,31,GEN,,,K P ABOOBACKER,IND,,Kerala,112,2016,137389,9
Thiruvambady,32,GEN,,,GEORGE M. THOMAS,CPM,,Kerala,62324,2016,135686,1
Thiruvambady,32,GEN,,,V M UMMER MASTER,MUL,,Kerala,59316,2016,135686,2
Thiruvambady,32,GEN,,,GIRI PAMBANAL,BDJS,,Kerala,8749,2016,135686,3
Thiruvambady,32,GEN,,,RAJU PUNNAKKAL,WPI,,Kerala,2226,2016,135686,4
Thiruvambady,32,GEN,,,None of the Above,NOTA,,Kerala,776,2016,135686,5
Thiruvambady,32,GEN,,,SIMON THONAKKARA,IND,,Kerala,641,2016,135686,6
Thiruvambady,32,GEN,,,T P MOHAMMED,SDPI,,Kerala,569,2016,135686,7
Thiruvambady,32,GEN,,,NOUSHAD KODIYATHOOR,PDP,,Kerala,517,2016,135686,8
Thiruvambady,32,GEN,,,SIBI VAYALIL,IND,,Kerala,426,2016,135686,9
Thiruvambady,32,GEN,,,C M UMMER CHOKLIYIL,IND,,Kerala,77,2016,135686,10
Thiruvambady,32,GEN,,,UMMAR VILANGOT,IND,,Kerala,65,2016,135686,11
Kondotty,33,GEN,,,T.V. IBRAHIM,MUL,,Kerala,69668,2016,149554,1
Kondotty,33,GEN,,,K.P. BEERANKUTTY,IND,,Kerala,59014,2016,149554,2
Kondotty,33,GEN,,,K.RAMACHANDRAN,BJP,,Kerala,12513,2016,149554,3
Kondotty,33,GEN,,,NAZARUDHEEN ELAMARAM,SDPI,,Kerala,3667,2016,149554,4
Kondotty,33,GEN,,,SALEEM VAZHAKKAD,WPI,,Kerala,2344,2016,149554,5
Kondotty,33,GEN,,,None of the Above,NOTA,,Kerala,581,2016,149554,6
Kondotty,33,GEN,,,ABDUL GAFFOOR VAVOOR,PDP,,Kerala,566,2016,149554,7
Kondotty,33,GEN,,,K.P. VEERANKUTTY,IND,,Kerala,442,2016,149554,8
Kondotty,33,GEN,,,SULFIKAR ALI AMBAL,IND,,Kerala,316,2016,149554,9
Kondotty,33,GEN,,,KADEEJA,IND,,Kerala,267,2016,149554,10
Kondotty,33,GEN,,,IBRAHIM CHOLAKKAD,IND,,Kerala,176,2016,149554,11
Eranad,34,GEN,,,P.K BASHEER,MUL,,Kerala,69048,2016,135850,1
Eranad,34,GEN,,,ABDURAHIMAN,IND,,Kerala,56155,2016,135850,2
Eranad,34,GEN,,,K P BABURAJ MASTER THUNDATHIL,BJP,,Kerala,6055,2016,135850,3
Eranad,34,GEN,,,ADV. UMMER CHELAKKODE,SP,,Kerala,1298,2016,135850,4
Eranad,34,GEN,,,VELAYUDHAN,BSP,,Kerala,885,2016,135850,5
Eranad,34,GEN,,,K.T. ABDUL RAHIMAN,IND,,Kerala,825,2016,135850,6
Eranad,34,GEN,,,FAROOQ CHENGARA,PDP,,Kerala,536,2016,135850,7
Eranad,34,GEN,,,None of the Above,NOTA,,Kerala,461,2016,135850,8
Eranad,34,GEN,,,V. K. BASHEER VALLAKKAATT THODI,IND,,Kerala,245,2016,135850,9
Eranad,34,GEN,,,SHAHANAS,IND,,Kerala,193,2016,135850,10
Eranad,34,GEN,,,P. K. BASHEER PALATTUKUYYAN,IND,,Kerala,149,2016,135850,11
Nilambur,35,GEN,,,P V ANVAR,IND,,Kerala,77858,2016,162503,1
Nilambur,35,GEN,,,ARYADAN SHOUKATH,INC,,Kerala,66354,2016,162503,2
Nilambur,35,GEN,,,GIRISH MEKKATT,BDJS,,Kerala,12284,2016,162503,3
Nilambur,35,GEN,,,K BABU MANI,SDPI,,Kerala,4751,2016,162503,4
Nilambur,35,GEN,,,None of the Above,NOTA,,Kerala,1256,2016,162503,5
Eranakulam,82,GEN,,,HIBI EDEN,INC,,Kerala,57819,2016,110508,1
Wandoor,36,GEN,,,K NISHANTH,CPM,,Kerala,58100,2016,155840,2
Wandoor,36,GEN,,,SUNITHA MOHANDAS,BJP,,Kerala,9471,2016,155840,3
Wandoor,36,GEN,,,KRISHNAN KUNIYIL,WPI,,Kerala,3399,2016,155840,4
Wandoor,36,GEN,,,KRISHNAN ERANHIKKAL,SDPI,,Kerala,1178,2016,155840,5
Wandoor,36,GEN,,,VELAYUDHAN VENNIYUR,PDP,,Kerala,920,2016,155840,6
Wandoor,36,GEN,,,None of the Above,NOTA,,Kerala,808,2016,155840,7
Manjeri,37,GEN,,,ADV. M UMMER,MUL,,Kerala,69779,2016,138946,1
Manjeri,37,GEN,,,ADV. K.MOHANDAS,CPI,,Kerala,50163,2016,138946,2
Manjeri,37,GEN,,,ADV. C.DINESH,BJP,,Kerala,11223,2016,138946,3
Manjeri,37,GEN,,,K.A. SAVAD,WPI,,Kerala,2503,2016,138946,4
Manjeri,37,GEN,,,DR.C.H. ASHRAF,SDPI,,Kerala,2357,2016,138946,5
Manjeri,37,GEN,,,MOYIN BAPPU,PDP,,Kerala,1121,2016,138946,6
Manjeri,37,GEN,,,None of the Above,NOTA,,Kerala,913,2016,138946,7
Manjeri,37,GEN,,,V.M. MUSTHAFA,IND,,Kerala,887,2016,138946,8
Perinthalmanna,38,GEN,,,MANJALAMKUZHI ALI,MUL,,Kerala,70990,2016,151411,1
Perinthalmanna,38,GEN,,,V.SASIKUMAR,CPM,,Kerala,70411,2016,151411,2
Perinthalmanna,38,GEN,,,ADV. M.K. SUNIL,BJP,,Kerala,5917,2016,151411,3
Perinthalmanna,38,GEN,,,SALEEM MAMPAD,WPI,,Kerala,1757,2016,151411,4
Perinthalmanna,38,GEN,,,SUNIYA SIRAJ,SDPI,,Kerala,698,2016,151411,5
Perinthalmanna,38,GEN,,,PALATHINGAL ABOOBACKER,IND,,Kerala,671,2016,151411,6
Perinthalmanna,38,GEN,,,None of the Above,NOTA,,Kerala,507,2016,151411,7
Perinthalmanna,38,GEN,,,SAYYID MUSTHAFA POOKOYA THANGAL,PDP,,Kerala,335,2016,151411,8
Perinthalmanna,38,GEN,,,ANWAR SHAKEEL OMAR,IND,,Kerala,125,2016,151411,9
Mankada,39,GEN,,,T A AHAMMED KABEER,MUL,,Kerala,69165,2016,150099,1
Mankada,39,GEN,,,ADV. T K RASHEED ALI,CPM,,Kerala,67657,2016,150099,2
Mankada,39,GEN,,,B RATHEESH,BJP,,Kerala,6641,2016,150099,3
Mankada,39,GEN,,,HAMEED VANIYAMBALAM,WPI,,Kerala,3999,2016,150099,4
Mankada,39,GEN,,,A A RAHEEM,SDPI,,Kerala,1456,2016,150099,5
Mankada,39,GEN,,,None of the Above,NOTA,,Kerala,479,2016,150099,6
Mankada,39,GEN,,,O T SHIHAB,PDP,,Kerala,273,2016,150099,7
Mankada,39,GEN,,,AHAMED KABEER MUTTENGADAN,IND,,Kerala,218,2016,150099,8
Mankada,39,GEN,,,M.K AHAMMEDUL KABEER,IND,,Kerala,119,2016,150099,9
Mankada,39,GEN,,,ANWAR SHAKEEL OMAR,IND,,Kerala,92,2016,150099,10
Malappuram,40,GEN,,,P UBAIDULLA,MUL,,Kerala,81072,2016,141833,1
Malappuram,40,GEN,,,ADV. K P SUMATHI,CPM,,Kerala,45400,2016,141833,2
Malappuram,40,GEN,,,BADUSHA THANGAL K.N,BJP,,Kerala,7211,2016,141833,3
Malappuram,40,GEN,,,E.C. AYISHA,WPI,,Kerala,3330,2016,141833,4
Malappuram,40,GEN,,,JALEEL NEELAMBRA,SDPI,,Kerala,2444,2016,141833,5
Malappuram,40,GEN,,,ASHRAF PULPATTA,PDP,,Kerala,1550,2016,141833,6
Malappuram,40,GEN,,,None of the Above,NOTA,,Kerala,826,2016,141833,7
Vengara,41,GEN,,,P.K. KUNHALIKKUTTY,MUL,,Kerala,72181,2016,120276,1
Vengara,41,GEN,,,ADV. P.P. BASHEER,CPM,,Kerala,34124,2016,120276,2
Vengara,41,GEN,,,P.T. ALI HAJI,BJP,,Kerala,7055,2016,120276,3
Vengara,41,GEN,,,KALLAN ABOOBACKER MASTER,SDPI,,Kerala,3049,2016,120276,4
Vengara,41,GEN,,,SURENDRAN KARIPPUZHA,WPI,,Kerala,1864,2016,120276,5
Vengara,41,GEN,,,SUBAIR SWABAHI,PDP,,Kerala,1472,2016,120276,6
Vengara,41,GEN,,,None of the Above,NOTA,,Kerala,531,2016,120276,7
Vallikkunnu,42,GEN,,,ABDUL HAMEED MASTER,MUL,,Kerala,59720,2016,137484,1
Vallikkunnu,42,GEN,,,ADV. O.K. THANGAL,INL,,Kerala,47110,2016,137484,2
Vallikkunnu,42,GEN,,,JANACHANDRAN MASTER,BJP,,Kerala,22887,2016,137484,3
Vallikkunnu,42,GEN,,,NISSAR METHAR,PDP,,Kerala,2975,2016,137484,4
Vallikkunnu,42,GEN,,,HANEEFA HAJI,SDPI,,Kerala,2499,2016,137484,5
Vallikkunnu,42,GEN,,,None of the Above,NOTA,,Kerala,752,2016,137484,6
Vallikkunnu,42,GEN,,,PRAVEEN KUMAR,BSP,,Kerala,705,2016,137484,7
Vallikkunnu,42,GEN,,,ANSAS KODAKKATTAKATH,CPI(MLR),,Kerala,262,2016,137484,8
Vallikkunnu,42,GEN,,,ADV. BALAKRISHNAN MANEERI,IND,,Kerala,192,2016,137484,9
Vallikkunnu,42,GEN,,,ABOOBACKER ALIAS K.K. ABOO,IND,,Kerala,176,2016,137484,10
Vallikkunnu,42,GEN,,,ABDUL NAZER,IND,,Kerala,106,2016,137484,11
Vallikkunnu,42,GEN,,,V.P. PADMAKUMAR,IND,,Kerala,100,2016,137484,12
Tirurangadi,43,GEN,,,P.K ABDU RABB,MUL,,Kerala,62927,2016,135246,1
Tirurangadi,43,GEN,,,NIYAS PULIKKALAKATH,IND,,Kerala,56884,2016,135246,2
Tirurangadi,43,GEN,,,P.V GEETHA MADHAVAN,BJP,,Kerala,8046,2016,135246,3
Tirurangadi,43,GEN,,,ADV. K.C NASEER,SDPI,,Kerala,2478,2016,135246,4
Tirurangadi,43,GEN,,,MALIYATT ABDURAZAK HAJI,PDP,,Kerala,1902,2016,135246,5
Tirurangadi,43,GEN,,,MINU MUMTHAZ,WPI,,Kerala,1270,2016,135246,6
Tirurangadi,43,GEN,,,None of the Above,NOTA,,Kerala,630,2016,135246,7
Tirurangadi,43,GEN,,,NIYAS PAROLI,IND,,Kerala,541,2016,135246,8
Tirurangadi,43,GEN,,,HANEEFA,IND,,Kerala,294,2016,135246,9
Tirurangadi,43,GEN,,,NIYAS THAZHATHETHIL,IND,,Kerala,181,2016,135246,10
Tirurangadi,43,GEN,,,YOONUS SALEEM POOZHITHARA,CPI(MLR),,Kerala,93,2016,135246,11
Tanur,44,GEN,,,V ABDURAHIMAN,NSC,,Kerala,64472,2016,140838,1
Tanur,44,GEN,,,ABDURAHIMAN RANDATHANI,MUL,,Kerala,59554,2016,140838,2
Tanur,44,GEN,,,P.R.RASMILNATH,BJP,,Kerala,11051,2016,140838,3
Tanur,44,GEN,,,ASHARAF VAILATHUR,WPI,,Kerala,1291,2016,140838,4
Tanur,44,GEN,,,K.K. MAJEED KHASIMI,SDPI,,Kerala,1151,2016,140838,5
Tanur,44,GEN,,,ANWAR PANNIKKANDATHIL,PDP,,Kerala,858,2016,140838,6
Tanur,44,GEN,,,P.T. UNNI,IND,,Kerala,708,2016,140838,7
Tanur,44,GEN,,,V ABDURAHIMAN VAYANGATIL,IND,,Kerala,672,2016,140838,8
Tanur,44,GEN,,,None of the Above,NOTA,,Kerala,569,2016,140838,9
Tanur,44,GEN,,,V.ABDURAHIMAN VARIKKOTTIL,IND,,Kerala,172,2016,140838,10
Tanur,44,GEN,,,N RAMAKRISHNAN MASTER,IND,,Kerala,139,2016,140838,11
Tanur,44,GEN,,,THAMI,IND,,Kerala,81,2016,140838,12
Tanur,44,GEN,,,V ABDURAHIMAN VAYARAKATH,IND,,Kerala,66,2016,140838,13
Tanur,44,GEN,,,ABDURAHIMAN PUTHANMALIYEKKAL,IND,,Kerala,54,2016,140838,14
Tirur,45,GEN,,,C. MAMMUTTY,MUL,,Kerala,73432,2016,156754,1
Tirur,45,GEN,,,GAFOOR P LILLIS,NSC,,Kerala,66371,2016,156754,2
Tirur,45,GEN,,,M.K. DEVIDASAN,BJP,,Kerala,9083,2016,156754,3
Tirur,45,GEN,,,GANESH VADERI,WPI,,Kerala,2001,2016,156754,4
Tirur,45,GEN,,,IBRAHIM TIRUR,SDPI,,Kerala,1828,2016,156754,5
