#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
9,Purulia,242,MRITUNJOY PANDEY,IND,558,2021,206868,0.27
4,Purulia,242,NOTA,NOTA,2588,2021,206868,1.25
2,Manbazar,243,GOURI SINGH SARDAR,BJP,87782,2021,213729,41.07
5,Manbazar,243,PURNA CHANDRA TUDU,BSP,1905,2021,213729,0.89
3,Manbazar,243,YAMINIKANTA MANDI,CPM,16849,2021,213729,7.88
1,Manbazar,243,SANDHYARANI TUDU,AITC,103298,2021,213729,48.33
6,Manbazar,243,SWAPANKUMAR MURMU,IND,1604,2021,213729,0.75
4,Manbazar,243,NOTA,NOTA,2291,2021,213729,1.07
1,Kashipur,244,KAMALAKANTA HANSDA,BJP,92938,2021,194892,47.69
3,Kashipur,244,MALLIKA MAHATA,CPM,10927,2021,194892,5.61
2,Kashipur,244,SWAPAN KUMAR BELTHARIA,AITC,85551,2021,194892,43.9
5,Kashipur,244,DIPAK MAHATO,SUCI(C),2269,2021,194892,1.16
6,Kashipur,244,NARENDRA NATH MAHATA,AB,806,2021,194892,0.41
4,Kashipur,244,NOTA,NOTA,2401,2021,194892,1.23
2,Para,245,UMAPADA BAURI,AITC,83340,2021,194021,42.95
1,Para,245,NADIAR CHAND BOURI,BJP,87347,2021,194021,45.02
6,Para,245,SUDARSHAN RAJWAR,BSP,1676,2021,194021,0.86
3,Para,245,SWAPAN KUMAR BAURI,CPM,13681,2021,194021,7.05
5,Para,245,JAGANNATH BAURI,SUCI(C),1897,2021,194021,0.98
8,Para,245,BABITA BOURI,IND,772,2021,194021,0.4
7,Para,245,SWAPAN BAURI,IND,1651,2021,194021,0.85
4,Para,245,NOTA,NOTA,3657,2021,194021,1.88
3,Raghunathpur,246,Ganesh Bouri,CPM,14738,2021,214690,6.86
8,Raghunathpur,246,Bouri Parimal,BSP,1707,2021,214690,0.8
2,Raghunathpur,246,Bouri Hazari,AITC,90332,2021,214690,42.08
1,Raghunathpur,246,Vivekananda Bauri,BJP,95770,2021,214690,44.61
4,Raghunathpur,246,Pashupati Roy,SUCI(C),3829,2021,214690,1.78
7,Raghunathpur,246,Mihir Bauri,IND,2354,2021,214690,1.1
6,Raghunathpur,246,Sumanta Bouri,IND,2403,2021,214690,1.12
5,Raghunathpur,246,NOTA,NOTA,3557,2021,214690,1.66
3,Saltora,247,NANDADULAL BAURI,CPM,14084,2021,202413,6.96
1,Saltora,247,BAURI CHANDANA,BJP,91648,2021,202413,45.28
2,Saltora,247,SONTOSH KUMAR MONDAL,AITC,87503,2021,202413,43.23
4,Saltora,247,ADITYA KUMAR BAURI,BMP,3554,2021,202413,1.76
6,Saltora,247,DIPEN BAURI,SUCI(C),2261,2021,202413,1.12
5,Saltora,247,NOTA,NOTA,3363,2021,202413,1.66
3,Chhatna,248,FALGUNI MUKHERJEE,RSP,9700,2021,196836,4.93
2,Chhatna,248,SUBASISH BATABYAL,AITC,83069,2021,196836,42.2
1,Chhatna,248,SATYANARAYAN MUKHOPADHYAY,BJP,90233,2021,196836,45.84
7,Chhatna,248,BAURI DINABANDHU,BMP,1838,2021,196836,0.93
9,Chhatna,248,SADANANDA MANDAL,SUCI(C),978,2021,196836,0.5
10,Chhatna,248,ANATH BAURI,IND,809,2021,196836,0.41
8,Chhatna,248,ABIR CHANDRA MANDAL,IND,1227,2021,196836,0.62
6,Chhatna,248,DINANATH CHATTERJEE,IND,2602,2021,196836,1.32
5,Chhatna,248,RABINDRANATH BOURI,IND,2866,2021,196836,1.46
4,Chhatna,248,NOTA,NOTA,3514,2021,196836,1.79
2,Ranibandh,249,Kshudiram Tudu,BJP,86989,2021,211170,41.19
1,Ranibandh,249,Jyotsna Mandi,AITC,90928,2021,211170,43.06
3,Ranibandh,249,Deblina Hembram,CPM,20057,2021,211170,9.5
6,Ranibandh,249,Goutam Kumar Mudi,SUCI(C),1633,2021,211170,0.77
8,Ranibandh,249,Fulchand Hansda,BMP,1065,2021,211170,0.5
7,Ranibandh,249,Sudhir Kumar Murmu,CPM(ML),1465,2021,211170,0.69
4,Ranibandh,249,Biswanath Sardar,IND,4807,2021,211170,2.28
5,Ranibandh,249,NOTA,NOTA,4226,2021,211170,2
1,Raipur,250,MRITYUNJOY MURMU,AITC,101043,2021,194476,51.96
2,Raipur,250,SUDHANSHU HANSDA,BJP,81645,2021,194476,41.98
3,Raipur,250,MILAN MANDI,RSMP,6593,2021,194476,3.39
6,Raipur,250,SHYAMAPADA MUDI,SUCI(C),1048,2021,194476,0.54
5,Raipur,250,SUKCHAND SAREN,IND,1161,2021,194476,0.6
4,Raipur,250,NOTA,NOTA,2986,2021,194476,1.54
1,Taldangra,251,ARUP CHAKRABORTY,AITC,92026,2021,203186,45.29
3,Taldangra,251,MANORANJAN PATRA,CPM,23189,2021,203186,11.41
2,Taldangra,251,SHYAMAL KUMAR SARKAR (BENU),BJP,79649,2021,203186,39.2
7,Taldangra,251,SUBHENDU MAHATA,SUCI(C),986,2021,203186,0.49
9,Taldangra,251,SANJAY BAURI,BMP,353,2021,203186,0.17
8,Taldangra,251,RAMKRISHNA MAJI,IND,507,2021,203186,0.25
5,Taldangra,251,SANDIP KUMAR DEY,IND,1889,2021,203186,0.93
6,Taldangra,251,SUNIL MURMU,IND,1069,2021,203186,0.53
4,Taldangra,251,NOTA,NOTA,3518,2021,203186,1.73
1,Bankura,252,NILADRI SEKHAR DANA,BJP,95466,2021,217986,43.79
3,Bankura,252,RADHARANI BANERJEE,INC,13764,2021,217986,6.31
7,Bankura,252,SADHAN CHATTARAJ,BSP,1314,2021,217986,0.6
2,Bankura,252,SAYANTIKA BANERJEE,AITC,93998,2021,217986,43.12
6,Bankura,252,LINA GHOSH,SUCI(C),1720,2021,217986,0.79
11,Bankura,252,HULU KSHETRAPAL,BMP,509,2021,217986,0.23
12,Bankura,252,BAIDYANATH KISKU,IND,503,2021,217986,0.23
10,Bankura,252,SK. HASIMUDDIN,IND,888,2021,217986,0.41
5,Bankura,252,SWADESH MANDAL,IND,3303,2021,217986,1.52
8,Bankura,252,SWAPAN KUMAR DAS,IND,1043,2021,217986,0.48
9,Bankura,252,HARIPADA MAHATO,IND,971,2021,217986,0.45
4,Bankura,252,NOTA,NOTA,4507,2021,217986,2.07
1,Barjora,253,ALOK MUKHERJEE,AITC,93290,2021,219452,42.51
3,Barjora,253,SUJIT CHAKRABORTY,CPM,25235,2021,219452,11.5
2,Barjora,253,SUPRITI CHATTERJEE,BJP,90021,2021,219452,41.02
7,Barjora,253,BABLU GORAI,BMP,1371,2021,219452,0.62
8,Barjora,253,SUDARSHAN ADHIKARI,SUCI(C),1160,2021,219452,0.53
5,Barjora,253,TARANI ROY,IND,2081,2021,219452,0.95
6,Barjora,253,SATYAM BAURI,IND,1391,2021,219452,0.63
4,Barjora,253,NOTA,NOTA,4903,2021,219452,2.23
1,Onda,254,AMARNATH  SHAKHA,BJP,104940,2021,225759,46.48
2,Onda,254,ARUP KUMAR KHAN,AITC,93389,2021,225759,41.37
3,Onda,254,TARAPADA CHAKRABARTI,AIFB,15613,2021,225759,6.92
7,Onda,254,APURBA MONDAL,SUCI(C),984,2021,225759,0.44
8,Onda,254,NIRMAL (BABLU) BANERJEE,CPM(ML),922,2021,225759,0.41
9,Onda,254,BIKASH PATRA,OTH,590,2021,225759,0.26
6,Onda,254,ABDUL HAI MALLIK,IND,1003,2021,225759,0.44
5,Onda,254,KRISHNA CHANDRA BAURI,IND,3439,2021,225759,1.52
4,Onda,254,NOTA,NOTA,4879,2021,225759,2.16
2,Bishnupur,255,ARCHITA BID,AITC,78269,2021,191469,40.88
1,Bishnupur,255,TANMAY GHOSH (BUMBA),BJP,89689,2021,191469,46.84
3,Bishnupur,255,DEBU CHATTERJEE,INC,15814,2021,191469,8.26
7,Bishnupur,255,BASUDEB SIKARI,BMP,985,2021,191469,0.51
6,Bishnupur,255,SHASHIBHUSAN BANERJEE,SUCI(C),1015,2021,191469,0.53
5,Bishnupur,255,BAIDYANATH ROY,IND,2278,2021,191469,1.19
4,Bishnupur,255,NOTA,NOTA,3419,2021,191469,1.79
3,Katulpur,256,AKSHAY SANTRA,INC,17757,2021,224123,7.92
2,Katulpur,256,SANGEETA MALIK,AITC,94237,2021,224123,42.05
1,Katulpur,256,HARAKALI PROTIHER,BJP,106022,2021,224123,47.31
4,Katulpur,256,HARU ROY,BSP,2519,2021,224123,1.12
6,Katulpur,256,MOHAN SANTRA,SUCI(C),1732,2021,224123,0.77
5,Katulpur,256,NOTA,NOTA,1856,2021,224123,0.83
3,Indus,257,NAYAN KUMAR SHILL (BAGDI),CPM,12619,2021,218453,5.78
1,Indus,257,NIRMAL KUMAR DHARA,BJP,104936,2021,218453,48.04
2,Indus,257,RUNU METE,AITC,97716,2021,218453,44.73
4,Indus,257,NOTA,NOTA,3182,2021,218453,1.46
3,Sonamukhi,258,AJIT RAY,CPM,15725,2021,207739,7.57
1,Sonamukhi,258,DIBAKAR GHARAMI,BJP,98161,2021,207739,47.25
2,Sonamukhi,258,DR. SHYAMAL SANTRA,AITC,87273,2021,207739,42.01
4,Sonamukhi,258,AVRANIL MANDAL,SUCI(C),2772,2021,207739,1.33
6,Sonamukhi,258,ASIM KUMAR MANDAL,IND,1732,2021,207739,0.83
