AC_NO,AC_NAME,NAME,#,ST_CD,ST_NAME,VOTES,YEAR,polled_votes,vote_percent,PARTY,a_constituency,District,p_constituency,Male_voters,Female_voters,Other_voters,Region
163,Shanti Nagar,JOSHUA M E RAJAN,15,S10,Karnataka,69,2018,121420,0.06,RI,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
163,Shanti Nagar,ANTHONY RAJ S,16,S10,Karnataka,58,2018,121420,0.05,IND,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
163,Shanti Nagar,CHANDRASHEKAR S B,17,S10,Karnataka,54,2018,121420,0.04,IND,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
163,Shanti Nagar,AVINASH DASAN,18,S10,Karnataka,46,2018,121420,0.04,IND,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
163,Shanti Nagar,ABRAHAM YATES,19,S10,Karnataka,36,2018,121420,0.03,IND,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
163,Shanti Nagar,None of the Above,5,S10,Karnataka,1386,2018,121420,1.14,NOTA,Shanti Nagar,Bangalore Urban,Bangalore Central,115590,110415,41,Bangalore City
164,Gandhi Nagar,DINESH GUNDU RAO,1,S10,Karnataka,47354,2018,126825,37.34,INC,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,A.R. SAPTHAGIRI GOWDA,2,S10,Karnataka,37284,2018,126825,29.4,BJP,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,V. NARAYANASWAMY,3,S10,Karnataka,36635,2018,126825,28.89,JDS,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,V. NAGARAJ,5,S10,Karnataka,1476,2018,126825,1.16,IND,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,M.P. YUVARAJ,6,S10,Karnataka,545,2018,126825,0.43,AIADMK,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,A. ELANKOVAN,7,S10,Karnataka,515,2018,126825,0.41,AAP,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,S. MOHAN KUMAR,8,S10,Karnataka,286,2018,126825,0.23,IND,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,R. MURTHY,9,S10,Karnataka,171,2018,126825,0.13,IND,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,G. KRISHNA,10,S10,Karnataka,163,2018,126825,0.13,AMEP,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,MOHAMED MUJAHID,11,S10,Karnataka,123,2018,126825,0.1,JSP,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,DR DINESH KUMAR A,12,S10,Karnataka,108,2018,126825,0.09,IND,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,SYED KAREEM,13,S10,Karnataka,91,2018,126825,0.07,SP,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
164,Gandhi Nagar,None of the Above,4,S10,Karnataka,2074,2018,126825,1.64,NOTA,Gandhi Nagar,Bangalore Urban,Bangalore Central,119445,110350,8,Bangalore City
165,Rajaji Nagar,S SURESH KUMAR,1,S10,Karnataka,56271,2018,120092,46.86,BJP,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,G PADMAVATHI,2,S10,Karnataka,46818,2018,120092,38.99,INC,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,H.M. KRISHNAMURTHY,3,S10,Karnataka,13637,2018,120092,11.36,JDS,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,CHANDRE GOWDA,5,S10,Karnataka,233,2018,120092,0.19,SP,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,B.T. NAGANNA,6,S10,Karnataka,231,2018,120092,0.19,IND,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,RAJU A.,7,S10,Karnataka,227,2018,120092,0.19,IND,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,NAGARAJ H.N.,8,S10,Karnataka,184,2018,120092,0.15,IND,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,PUSHPALATHA,9,S10,Karnataka,163,2018,120092,0.14,IND,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,SHALINI V N,10,S10,Karnataka,161,2018,120092,0.13,IND,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,M. LAKSHMI,11,S10,Karnataka,96,2018,120092,0.08,JVBP,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,PRASAD S,12,S10,Karnataka,74,2018,120092,0.06,JSP,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,VINAY GOWDA N.,13,S10,Karnataka,66,2018,120092,0.05,RCP,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
165,Rajaji Nagar,None of the Above,4,S10,Karnataka,1931,2018,120092,1.61,NOTA,Rajaji Nagar,Bangalore Urban,Bangalore Central,107428,103695,9,Bangalore City
166,Govindraj Nagar,V SOMANNA,1,S10,Karnataka,79135,2018,157231,50.33,BJP,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,PRIYAKRISHNA,2,S10,Karnataka,67760,2018,157231,43.1,INC,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,A NAGENDRA PRASAD,3,S10,Karnataka,7090,2018,157231,4.51,JDS,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,DR K S GANGADHARA,5,S10,Karnataka,329,2018,157231,0.21,SUCI,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,S SURESH,6,S10,Karnataka,298,2018,157231,0.19,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,N HANUMEGOWDA,7,S10,Karnataka,230,2018,157231,0.15,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,PARVEEZ KHAN P,8,S10,Karnataka,211,2018,157231,0.13,SJP,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,SHIVARAJU G,9,S10,Karnataka,122,2018,157231,0.08,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,PRABHU,10,S10,Karnataka,94,2018,157231,0.06,SJP,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,GOVINDAIAH B R,11,S10,Karnataka,75,2018,157231,0.05,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,M UMASHANKAR,12,S10,Karnataka,69,2018,157231,0.04,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,RAGHUNATH A P,13,S10,Karnataka,66,2018,157231,0.04,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,JAYACHANDRA H,14,S10,Karnataka,58,2018,157231,0.04,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,SREEDHAR V S,15,S10,Karnataka,54,2018,157231,0.03,RCP,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,YATHIS M,16,S10,Karnataka,51,2018,157231,0.03,IND,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
166,Govindraj Nagar,None of the Above,4,S10,Karnataka,1589,2018,157231,1.01,NOTA,Govindraj Nagar,Bangalore Urban,Bangalore South,153009,139914,53,Bangalore City
167,Vijay Nagar,M. KRISHNAPPA,1,S10,Karnataka,73353,2018,156404,46.9,INC,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,H. RAVINDRA,2,S10,Karnataka,70578,2018,156404,45.13,BJP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,PARAMASHIVA N.E,3,S10,Karnataka,8174,2018,156404,5.23,JDS,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,AMJAD KHAN,5,S10,Karnataka,364,2018,156404,0.23,SJP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,C.K RAVI,6,S10,Karnataka,353,2018,156404,0.23,INCP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,SYED MUJAHID,7,S10,Karnataka,351,2018,156404,0.22,IND,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,M.MALLIKARJUNA,8,S10,Karnataka,320,2018,156404,0.2,IND,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,VIJAY KUMAR. N,9,S10,Karnataka,181,2018,156404,0.12,JDU,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,H.RAVI,10,S10,Karnataka,150,2018,156404,0.1,KJP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,ARUNKUMAR. C,11,S10,Karnataka,127,2018,156404,0.08,RPI,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,K.R PRAKASH,12,S10,Karnataka,109,2018,156404,0.07,IND,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,YODHA RAVI GOWDA,13,S10,Karnataka,106,2018,156404,0.07,KP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,WAHEEDA BANU,14,S10,Karnataka,97,2018,156404,0.06,JJ,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,NARASIMHA L,15,S10,Karnataka,91,2018,156404,0.06,IND,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,BUDAYYA B PUJERI,16,S10,Karnataka,83,2018,156404,0.05,KP,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
167,Vijay Nagar,None of the Above,4,S10,Karnataka,1967,2018,156404,1.26,NOTA,Vijay Nagar,Bangalore Urban,Bangalore South,163636,148658,155,Bangalore City
168,Chamrajpet,B.Z. ZAMEER AHMED KHAN,1,S10,Karnataka,65339,2018,120209,54.35,INC,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,M LAKSHMINARAYANA,2,S10,Karnataka,32202,2018,120209,26.79,BJP,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,B K ALTAF KHAN,3,S10,Karnataka,19393,2018,120209,16.13,JDS,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,SRINIVAS B V,5,S10,Karnataka,418,2018,120209,0.35,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,TABARAK SHARIFF,6,S10,Karnataka,304,2018,120209,0.25,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,K. MANI,7,S10,Karnataka,276,2018,120209,0.23,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,NARASIMHAIAH P S,8,S10,Karnataka,213,2018,120209,0.18,ASP,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,SUBBARAYUDU,9,S10,Karnataka,193,2018,120209,0.16,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,IRFAN AHMED,10,S10,Karnataka,179,2018,120209,0.15,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,S. RUKMANGAD,11,S10,Karnataka,153,2018,120209,0.13,SHI,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,S.N. HARISH NARAYAN GANDHI,12,S10,Karnataka,122,2018,120209,0.1,BJC,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,ASGAR A MOHIN S M,13,S10,Karnataka,108,2018,120209,0.09,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,PRAMILA,14,S10,Karnataka,90,2018,120209,0.07,NC,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,N PADMANABHA,15,S10,Karnataka,77,2018,120209,0.06,SJP,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,YOGESH.J.PATEL,16,S10,Karnataka,75,2018,120209,0.06,KP,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,SYED ASLAM,17,S10,Karnataka,74,2018,120209,0.06,AMEP,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,AMEER AHMED KHAN,18,S10,Karnataka,60,2018,120209,0.05,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,ABDULLA,19,S10,Karnataka,56,2018,120209,0.05,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,SYED KHADEER,19,S10,Karnataka,56,2018,120209,0.05,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,AMJAD KHAN,21,S10,Karnataka,53,2018,120209,0.04,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,SAMPANGI RAAJ,22,S10,Karnataka,42,2018,120209,0.03,IND,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
168,Chamrajpet,None of the Above,4,S10,Karnataka,726,2018,120209,0.6,NOTA,Chamrajpet,Bangalore Urban,Bangalore Central,114641,106292,18,Bangalore City
169,Chickpet,UDAY B.GARUDACHAR,1,S10,Karnataka,57312,2018,128920,44.46,BJP,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,R.V.DEVRAJ,2,S10,Karnataka,49378,2018,128920,38.3,INC,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,MUJAHID PASHA.A,3,S10,Karnataka,11700,2018,128920,9.08,SPI,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,DR D.HEMACHANDRA SAGAR,4,S10,Karnataka,6286,2018,128920,4.88,JDS,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,BHARAT SANGHVI,6,S10,Karnataka,487,2018,128920,0.38,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,RAKESH KUMAR SHUKLA,7,S10,Karnataka,442,2018,128920,0.34,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,BASAVARAJ VAIJANATH JEMSHETTY,8,S10,Karnataka,261,2018,128920,0.2,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,R.SHEKAR,9,S10,Karnataka,213,2018,128920,0.17,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,AFSAR KHAN. R.K,10,S10,Karnataka,171,2018,128920,0.13,AMEP,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,PRAVEEN.V.K,11,S10,Karnataka,140,2018,128920,0.11,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,RAJENDRA KUMAR M. SOLANKI,12,S10,Karnataka,136,2018,128920,0.11,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,THYAGARAJ,13,S10,Karnataka,115,2018,128920,0.09,RS,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,M.SRINIVASA MURTHY,14,S10,Karnataka,94,2018,128920,0.07,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SYED SHAZAD AHMED,15,S10,Karnataka,88,2018,128920,0.07,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,PURANDARA UPADHYAYA G,16,S10,Karnataka,87,2018,128920,0.07,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SYED IQBAL,17,S10,Karnataka,81,2018,128920,0.06,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,N. KISHORE KUMAR,18,S10,Karnataka,78,2018,128920,0.06,ABHN,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,ARUN PRASAD. A,19,S10,Karnataka,66,2018,128920,0.05,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SADAT ALI,20,S10,Karnataka,65,2018,128920,0.05,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SYED RIYAZ,21,S10,Karnataka,64,2018,128920,0.05,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,N.MUNIYPPA,22,S10,Karnataka,56,2018,128920,0.04,RPI,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,ASGAR A MOHIN S M,23,S10,Karnataka,53,2018,128920,0.04,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SHIVAKUMAR.K.S,24,S10,Karnataka,51,2018,128920,0.04,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,SHAFIULLA SHARIFF,25,S10,Karnataka,46,2018,128920,0.04,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,B. CHIKKANAGESHA,26,S10,Karnataka,43,2018,128920,0.03,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,C.NANJUNDAPPA,27,S10,Karnataka,36,2018,128920,0.03,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,P. AMARNATH,28,S10,Karnataka,31,2018,128920,0.02,IND,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
169,Chickpet,None of the Above,5,S10,Karnataka,1340,2018,128920,1.04,NOTA,Chickpet,Bangalore Urban,Bangalore South,115316,108358,12,Bangalore City
170,Basavanagudi,RAVISUBRAMANYA.L.A,1,S10,Karnataka,76018,2018,130043,58.46,BJP,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,K.BAGEGOWDA,2,S10,Karnataka,38009,2018,130043,29.23,JDS,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,M.BOREGOWDA,3,S10,Karnataka,11767,2018,130043,9.05,INC,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,SAKLESHPUR GUNDAPPA SITARAM,5,S10,Karnataka,453,2018,130043,0.35,AAP,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,KENCHAIAH.S.,6,S10,Karnataka,328,2018,130043,0.25,RI,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,SHARANU.M.,7,S10,Karnataka,256,2018,130043,0.2,IND,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,DR.BANU PRAKASH.A.S.,8,S10,Karnataka,233,2018,130043,0.18,PPI,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,VISHALA ESHWAR,9,S10,Karnataka,203,2018,130043,0.16,IND,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,J.VENKATESH,10,S10,Karnataka,187,2018,130043,0.14,AMEP,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,T.S.MADHURANATH,11,S10,Karnataka,149,2018,130043,0.11,IND,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,VEDI.B,12,S10,Karnataka,121,2018,130043,0.09,IND,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,B K PRAKASH,13,S10,Karnataka,120,2018,130043,0.09,KP,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,D.M.BHATTAD,14,S10,Karnataka,119,2018,130043,0.09,JDU,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,H.M.RAMA,15,S10,Karnataka,116,2018,130043,0.09,BPKP,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,PADMANABHAN.M.N,16,S10,Karnataka,108,2018,130043,0.08,IND,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
170,Basavanagudi,None of the Above,4,S10,Karnataka,1856,2018,130043,1.43,NOTA,Basavanagudi,Bangalore Urban,Bangalore South,125689,119614,25,Bangalore City
171,Padmanaba Nagar,R ASHOKA,1,S10,Karnataka,77868,2018,161608,48.18,BJP,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,V K GOPAL,2,S10,Karnataka,45702,2018,161608,28.28,JDS,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,M SRINIVAS,3,S10,Karnataka,33400,2018,161608,20.67,INC,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,RAVIGOWDA,5,S10,Karnataka,371,2018,161608,0.23,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,AKMAL SHAREFF,6,S10,Karnataka,366,2018,161608,0.23,AMEP,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,MEERA RAGHAVENDRA,7,S10,Karnataka,362,2018,161608,0.22,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,G T GOPAL,8,S10,Karnataka,256,2018,161608,0.16,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,YOGESH,9,S10,Karnataka,233,2018,161608,0.14,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,SUMA MAHINDHAR,10,S10,Karnataka,150,2018,161608,0.09,KP,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,KUMAR H,11,S10,Karnataka,129,2018,161608,0.08,RMVP,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,S MANIVANNAN,12,S10,Karnataka,120,2018,161608,0.07,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,GUNASHEKHAR M,13,S10,Karnataka,97,2018,161608,0.06,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,PRABHAKAR,14,S10,Karnataka,82,2018,161608,0.05,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,K FIROZ,15,S10,Karnataka,68,2018,161608,0.04,IND,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
171,Padmanaba Nagar,None of the Above,4,S10,Karnataka,2404,2018,161608,1.49,NOTA,Padmanabhanagar,Bangalore Urban,Bangalore South,142870,135339,14,Bangalore City
