#,AC_NAME,AC_NO,NAME,PARTY,VOTES,YEAR,polled_votes,vote_percent
7,Fazilka,80,HARKIRAN JEET SINGH,SAD(A),588,2022,145224,0.4
14,Fazilka,80,SONIA,IND,90,2022,145224,0.06
15,Fazilka,80,HARNEK SINGH,IND,83,2022,145224,0.06
12,Fazilka,80,KASHMIR SINGH,IND,133,2022,145224,0.09
13,Fazilka,80,GURJINDER SINGH,IND,128,2022,145224,0.09
6,Fazilka,80,NAGINDER SINGH,IND,648,2022,145224,0.45
9,Fazilka,80,NARINDER SINGH,IND,321,2022,145224,0.22
8,Fazilka,80,RESHAM LAL,IND,490,2022,145224,0.34
11,Fazilka,80,VIRU SINGH,IND,230,2022,145224,0.16
5,Fazilka,80,NOTA,NOTA,799,2022,145224,0.55
3,Abohar,81,ARUN NARANG,BJP,21534,2022,133102,16.18
1,Abohar,81,SANDEEP JAKHAR,INC,49924,2022,133102,37.51
2,Abohar,81,KULDEEP KUMAR alias DEEP KAMBOJ,AAP,44453,2022,133102,33.4
4,Abohar,81,MOHINDER KUMAR RINWA,SAD,14345,2022,133102,10.78
9,Abohar,81,BALVIR RAM,RPI(A),214,2022,133102,0.16
10,Abohar,81,HANS RAJ,IND,209,2022,133102,0.16
7,Abohar,81,CHARANJIT,IND,427,2022,133102,0.32
5,Abohar,81,BALJINDER SINGH,IND,899,2022,133102,0.68
8,Abohar,81,RANJIT KUMAR,IND,371,2022,133102,0.28
6,Abohar,81,NOTA,NOTA,726,2022,133102,0.55
1,Balluana,82,AMANDEEP SINGH MUSAFIR,AAP,58893,2022,143964,40.91
4,Balluana,82,PRITHI RAM MEGH,SAD,17816,2022,143964,12.38
3,Balluana,82,RAJINDER KAUR RAJPURA,INC,22747,2022,143964,15.8
2,Balluana,82,VANDANA SANGWAL,BJP,39720,2022,143964,27.59
5,Balluana,82,SURINDER SINGH KHALSA,IND,1988,2022,143964,1.38
10,Balluana,82,SURINDER MEGH,IND,317,2022,143964,0.22
8,Balluana,82,MANJIT KAUR,IND,393,2022,143964,0.27
9,Balluana,82,MANDEEP SINGH,IND,334,2022,143964,0.23
7,Balluana,82,RAM KUMAR MEGH,IND,520,2022,143964,0.36
6,Balluana,82,NOTA,NOTA,1236,2022,143964,0.86
1,Lambi,83,GURMEET SINGH KHUDIAN,AAP,66313,2022,135697,48.87
3,Lambi,83,JAGPAL SINGH ABULKHURANA,INC,10136,2022,135697,7.47
2,Lambi,83,PARKASH SINGH BADAL,SAD,54917,2022,135697,40.47
6,Lambi,83,RAKESH DHINGRA,BJP,1116,2022,135697,0.82
4,Lambi,83,JASWINDER SINGH,SAD(A),1318,2022,135697,0.97
7,Lambi,83,GURTEJ SINGH,IND,393,2022,135697,0.29
8,Lambi,83,CHARANJIT SINGH,IND,278,2022,135697,0.2
5,Lambi,83,NOTA,NOTA,1226,2022,135697,0.9
1,Gidderbaha,84,Amrinder Singh Raja Warring,INC,50998,2022,143765,35.47
2,Gidderbaha,84,Hardeep Singh Dimpy Dhillon,SAD,49649,2022,143765,34.53
3,Gidderbaha,84,Pritpal Sharma,AAP,38881,2022,143765,27.04
11,Gidderbaha,84,Om Parkash,PKD,220,2022,143765,0.15
7,Gidderbaha,84,Om Parkash,PLCP,391,2022,143765,0.27
12,Gidderbaha,84,Kuldeep Singh,BMP,136,2022,143765,0.09
13,Gidderbaha,84,Gurjinder Singh,MLP(R),126,2022,143765,0.09
10,Gidderbaha,84,Amandeep Singh,IND,252,2022,143765,0.18
9,Gidderbaha,84,Shivji Singh,IND,303,2022,143765,0.21
8,Gidderbaha,84,Hardeep Singh,IND,364,2022,143765,0.25
5,Gidderbaha,84,Gurpreet Singh Kotli,IND,880,2022,143765,0.61
6,Gidderbaha,84,Vikramjit Singh,IND,477,2022,143765,0.33
4,Gidderbaha,84,NOTA,NOTA,1088,2022,143765,0.76
2,Malout,85,Harpreet Singh,SAD,37109,2022,139167,26.67
10,Malout,85,Devinder Singh Kotli,CPM,453,2022,139167,0.33
1,Malout,85,Dr. Baljit Kaur,AAP,77370,2022,139167,55.6
3,Malout,85,Prof. Rupinder Kaur Ruby,INC,17652,2022,139167,12.68
4,Malout,85,Karanvir Singh,PLCP,1169,2022,139167,0.84
15,Malout,85,Gurmeet Singh Ranghreta,PLP,154,2022,139167,0.11
13,Malout,85,Baldev Singh,ASP(K),257,2022,139167,0.18
5,Malout,85,Resham Singh,SAD(A),938,2022,139167,0.67
16,Malout,85,Om Parkash Khichi,IND,143,2022,139167,0.1
8,Malout,85,Sukhwinder Kumar,IND,709,2022,139167,0.51
7,Malout,85,Harjit Singh,IND,784,2022,139167,0.56
14,Malout,85,Gurmeet Kaur,IND,242,2022,139167,0.17
11,Malout,85,Jassal Singh,IND,379,2022,139167,0.27
9,Malout,85,Balwinder Singh,IND,641,2022,139167,0.46
12,Malout,85,Bidra Ram,IND,270,2022,139167,0.19
6,Malout,85,NOTA,NOTA,897,2022,139167,0.64
3,Muktsar,86,KARAN KAUR,INC,14290,2022,149390,9.57
2,Muktsar,86,KANWARJIT SINGH,SAD,42127,2022,149390,28.2
1,Muktsar,86,JAGDEEP SINGH \'KAKA BRAR\',AAP,76321,2022,149390,51.09
4,Muktsar,86,RAJESH PATHELA,BJP,10634,2022,149390,7.12
5,Muktsar,86,SUKHRAJ SINGH,SAD(A),1963,2022,149390,1.31
11,Muktsar,86,DHARAMJEET SINGH \'BONNY BEDI\',LIP,310,2022,149390,0.21
14,Muktsar,86,BALWANT SINGH,NJP,119,2022,149390,0.08
6,Muktsar,86,ANUROOP KAUR SANDHU,IND,934,2022,149390,0.63
9,Muktsar,86,ALWINDER SINGH,IND,498,2022,149390,0.33
13,Muktsar,86,SANDEEP KUMAR,IND,170,2022,149390,0.11
12,Muktsar,86,KALA SINGH,IND,256,2022,149390,0.17
8,Muktsar,86,KRISHAN KUMAR ALIAS KRISHAN SINGH,IND,551,2022,149390,0.37
10,Muktsar,86,RAJ KUMAR,IND,397,2022,149390,0.27
7,Muktsar,86,NOTA,NOTA,820,2022,149390,0.55
3,Faridkot,87,KUSHALDEEP SINGH DHILLON \'KIKKI DHILLON\',INC,33255,2022,129883,25.6
1,Faridkot,87,GURDIT SINGH SEKHON,AAP,53484,2022,129883,41.18
4,Faridkot,87,GAURAV KAKKAR,BJP,2424,2022,129883,1.87
2,Faridkot,87,PARAMBANS SINGH \'BUNTY ROMANA\',SAD,36687,2022,129883,28.25
9,Faridkot,87,SATNAM SINGH,CPI(L),269,2022,129883,0.21
12,Faridkot,87,SUKHBIR SINGH,RPIE,161,2022,129883,0.12
5,Faridkot,87,GURSAWAK SINGH BHANA,SAD(A),1563,2022,129883,1.2
10,Faridkot,87,GURCHARAN SINGH SANGHA,LIP,268,2022,129883,0.21
13,Faridkot,87,GURJIT KAUR,BJJP,119,2022,129883,0.09
11,Faridkot,87,JAGDISH RAI SHARMA,SP,225,2022,129883,0.17
7,Faridkot,87,AMANDEEP SINGH,IND,362,2022,129883,0.28
8,Faridkot,87,RAVINDER PAL KAUR,IND,334,2022,129883,0.26
6,Faridkot,87,NOTA,NOTA,732,2022,129883,0.56
2,Kotkapura,88,AJAIPAL SINGH SANDHU,INC,32879,2022,123267,26.67
1,Kotkapura,88,KULTAR SINGH SANDHWAN,AAP,54009,2022,123267,43.81
3,Kotkapura,88,MANTAR SINGH BRAR,SAD,29576,2022,123267,23.99
10,Kotkapura,88,KULWINDER SINGH,LIP,263,2022,123267,0.21
4,Kotkapura,88,JASKARAN SINGH KAHAN SINGH WALA,SAD(A),2606,2022,123267,2.11
12,Kotkapura,88,JARNAIL SINGH,NJP,156,2022,123267,0.13
5,Kotkapura,88,DARGESH KUMAR,PLCP,1045,2022,123267,0.85
13,Kotkapura,88,SIMARJIT KAUR,IND,92,2022,123267,0.07
9,Kotkapura,88,HARSIMRANJOT SINGH,IND,272,2022,123267,0.22
11,Kotkapura,88,HARPAL SINGH,IND,261,2022,123267,0.21
7,Kotkapura,88,KULBIR SINGH MATTA,IND,823,2022,123267,0.67
8,Kotkapura,88,DHANWANT KAUR,IND,396,2022,123267,0.32
6,Kotkapura,88,NOTA,NOTA,889,2022,123267,0.72
1,Jaitu,89,AMOLAK SINGH,AAP,60242,2022,116318,51.79
3,Jaitu,89,DARSHAN SINGH,INC,19388,2022,116318,16.67
2,Jaitu,89,MANJIT SINGH ALIAS SUBA SINGH,SAD,27453,2022,116318,23.6
9,Jaitu,89,HARCHAND RAM,BMP,476,2022,116318,0.41
4,Jaitu,89,GURDEEP SINGH,SAD(A),3138,2022,116318,2.7
5,Jaitu,89,PARAMJIT KAUR GULSHAN,SAD(S),2005,2022,116318,1.72
11,Jaitu,89,PARMINDER KAUR,IND,205,2022,116318,0.18
7,Jaitu,89,BALJINDER SINGH,IND,1010,2022,116318,0.87
10,Jaitu,89,BALDEV SINGH,IND,357,2022,116318,0.31
6,Jaitu,89,RAMANDEEP SINGH,IND,1150,2022,116318,0.99
8,Jaitu,89,NOTA,NOTA,894,2022,116318,0.77
2,Rampura Phul,90,Sikander Singh Maluka,SAD,45745,2022,136089,33.61
3,Rampura Phul,90,Gurpreet Singh Kangar,INC,28185,2022,136089,20.71
1,Rampura Phul,90,Balkar Singh Sidhu,AAP,56155,2022,136089,41.26
5,Rampura Phul,90,Amarjit Singh Sharma,PLCP,1041,2022,136089,0.76
4,Rampura Phul,90,Baljinder Singh,SAD(A),2541,2022,136089,1.87
16,Rampura Phul,90,Sikander Singh,IND,58,2022,136089,0.04
14,Rampura Phul,90,Sikander Singh,IND,87,2022,136089,0.06
12,Rampura Phul,90,Harinderjeet Singh,IND,93,2022,136089,0.07
15,Rampura Phul,90,Gurpreet Singh,IND,78,2022,136089,0.06
10,Rampura Phul,90,Charan Singh,IND,191,2022,136089,0.14
13,Rampura Phul,90,Jaskaran Singh,IND,91,2022,136089,0.07
11,Rampura Phul,90,Pritam Singh,IND,145,2022,136089,0.11
9,Rampura Phul,90,Bavlesh Kumar,IND,241,2022,136089,0.18
7,Rampura Phul,90,Rajbir Singh Sidhu,IND,389,2022,136089,0.29
8,Rampura Phul,90,Lakhvir Singh,IND,329,2022,136089,0.24
6,Rampura Phul,90,NOTA,NOTA,720,2022,136089,0.53
1,Bhucho Mandi,91,JAGSIR SINGH,AAP,85778,2022,149724,57.29
2,Bhucho Mandi,91,DARSHAN SINGH KOTFATTA,SAD,35566,2022,149724,23.75
3,Bhucho Mandi,91,PRITAM SINGH KOTBHAI,INC,20681,2022,149724,13.81
5,Bhucho Mandi,91,RUPINDERJIT SINGH,BJP,2330,2022,149724,1.56
9,Bhucho Mandi,91,GURPREET KAUR,IND,294,2022,149724,0.2
7,Bhucho Mandi,91,JAGSEER SINGH,IND,581,2022,149724,0.39
4,Bhucho Mandi,91,BALDEV SINGH AKLIA,IND,2546,2022,149724,1.7
8,Bhucho Mandi,91,ROOP CHAND,IND,393,2022,149724,0.26
6,Bhucho Mandi,91,NOTA,NOTA,1555,2022,149724,1.04
3,Bathinda Urban,92,Sarup Chand Singla,SAD,24183,2022,162698,14.86
1,Bathinda Urban,92,Jagroop Singh Gill,AAP,93057,2022,162698,57.2
2,Bathinda Urban,92,Manpreet Singh Badal,INC,29476,2022,162698,18.12
4,Bathinda Urban,92,Raj Kumar,BJP,12761,2022,162698,7.84
8,Bathinda Urban,92,Sunil Kumar,ASP(K),280,2022,162698,0.17
12,Bathinda Urban,92,Wazir Singh,BMP,160,2022,162698,0.1
9,Bathinda Urban,92,Harmilap Singh Grewal,IND,267,2022,162698,0.16
13,Bathinda Urban,92,Chand Singh,IND,129,2022,162698,0.08
14,Bathinda Urban,92,Jaswant Singh,IND,83,2022,162698,0.05
11,Bathinda Urban,92,Parveen Hiteshi,IND,181,2022,162698,0.11
10,Bathinda Urban,92,Raj Kumar,IND,183,2022,162698,0.11
7,Bathinda Urban,92,Ram Kishan,IND,294,2022,162698,0.18
6,Bathinda Urban,92,Resham Singh,IND,454,2022,162698,0.28
5,Bathinda Urban,92,NOTA,NOTA,1190,2022,162698,0.73
1,Bathinda Rural,93,AMIT RATTAN KOTFATTA,AAP,66096,2022,124402,53.13
7,Bathinda Rural,93,Surjit Singh,CPI,728,2022,124402,0.59
3,Bathinda Rural,93,HARVINDER SINGH LADDI,INC,22716,2022,124402,18.26
2,Bathinda Rural,93,PARKASH SINGH BHATTI,SAD,30617,2022,124402,24.61
8,Bathinda Rural,93,Savera Singh,PLCP,592,2022,124402,0.48
5,Bathinda Rural,93,CHAMKAUR SINGH,IND,1130,2022,124402,0.91
6,Bathinda Rural,93,Dr. JAGSIR SINGH  MRAR,IND,773,2022,124402,0.62
9,Bathinda Rural,93,JEETA RAM,IND,500,2022,124402,0.4
4,Bathinda Rural,93,NOTA,NOTA,1250,2022,124402,1
3,Talwandi Sabo,94,Khushbaz Singh Jattana,INC,26628,2022,131606,20.23
2,Talwandi Sabo,94,Jeetmohinder Singh Sidhu,SAD,33501,2022,131606,25.46
1,Talwandi Sabo,94,Prof. Baljinder Kaur,AAP,48753,2022,131606,37.04
5,Talwandi Sabo,94,Ravi Preet Singh Sidhu,BJP,4369,2022,131606,3.32
6,Talwandi Sabo,94,Master Tajinderpal Singh,JAP,1255,2022,131606,0.95
8,Talwandi Sabo,94,Sukhjit Singh,IND,831,2022,131606,0.63
16,Talwandi Sabo,94,Sukhpreet Singh,IND,99,2022,131606,0.08
13,Talwandi Sabo,94,Harjinder Singh,IND,313,2022,131606,0.24
4,Talwandi Sabo,94,Harminder Singh Jassi,IND,12623,2022,131606,9.59
12,Talwandi Sabo,94,Kamaljeet Kaur,IND,318,2022,131606,0.24
15,Talwandi Sabo,94,Jagseer Singh,IND,235,2022,131606,0.18
14,Talwandi Sabo,94,Davinder Singh,IND,246,2022,131606,0.19
11,Talwandi Sabo,94,Baljinder Singh,IND,345,2022,131606,0.26
10,Talwandi Sabo,94,Balvan Singh,IND,538,2022,131606,0.41
9,Talwandi Sabo,94,Rampy Kaur,IND,544,2022,131606,0.41
7,Talwandi Sabo,94,NOTA,NOTA,1008,2022,131606,0.77
1,Maur,95,SUKHVEER SINGH MAISERKHANA,AAP,63099,2022,136081,46.37
3,Maur,95,JAGMEET SINGH BRAR,SAD,23355,2022,136081,17.16
5,Maur,95,DAYAL SODHI,BJP,3418,2022,136081,2.51
4,Maur,95,DR. MANOJ BALA BANSAL,INC,15034,2022,136081,11.05
7,Maur,95,COMRADE PRITPAL SINGH,CPI(L),564,2022,136081,0.41
11,Maur,95,HARDEV SINGH BAGGAR MAUR MANDI,IND,150,2022,136081,0.11
8,Maur,95,DARSHAN SINGH BAJIGAR,IND,432,2022,136081,0.32
9,Maur,95,PARGAT SINGH,IND,313,2022,136081,0.23
10,Maur,95,MANGAL RAM,IND,274,2022,136081,0.2
2,Maur,95,LAKHA SINGH SIDHANA,IND,28091,2022,136081,20.64
6,Maur,95,NOTA,NOTA,1351,2022,136081,0.99
2,Mansa,96,Shubhdeep Singh Sidhu Moose Wala,INC,36700,2022,173756,21.12
3,Mansa,96,Prem Kumar Arora,SAD,27180,2022,173756,15.64
1,Mansa,96,Dr.Vijay Singla,AAP,100023,2022,173756,57.57
8,Mansa,96,Shivcharan Dass,CPI(R),639,2022,173756,0.37
5,Mansa,96,Jiwan Dass Bawa,PLCP,1734,2022,173756,1
12,Mansa,96,Tarunveer Singh Ahluwalia,LIP,144,2022,173756,0.08
7,Mansa,96,Vaid Balwant Singh,ABRS,676,2022,173756,0.39
4,Mansa,96,Rajinder Singh,SAD(A),4089,2022,173756,2.35
11,Mansa,96,Sukhwinder Singh,IND,371,2022,173756,0.21
9,Mansa,96,Gurnam Singh,IND,601,2022,173756,0.35
10,Mansa,96,Raj Kumar,IND,500,2022,173756,0.29
6,Mansa,96,NOTA,NOTA,1099,2022,173756,0.63
7,Sardulgarh,97,Kulwinder Singh,CPM,899,2022,152822,0.59
1,Sardulgarh,97,Gurpreet Singh Banawali,AAP,75817,2022,152822,49.61
5,Sardulgarh,97,Jagjit Singh Milkha,BJP,2038,2022,152822,1.33
3,Sardulgarh,97,Dilraj Singh Bhundar,SAD,31757,2022,152822,20.78
2,Sardulgarh,97,Bikram Singh,INC,34446,2022,152822,22.54
13,Sardulgarh,97,Gurdeep Singh Sidhu,JJJKP,332,2022,152822,0.22
10,Sardulgarh,97,Gurmeet Singh Nandgarh,CPI(L),571,2022,152822,0.37
4,Sardulgarh,97,Baldev Singh,SAD(A),2345,2022,152822,1.53
6,Sardulgarh,97,Gursewak Singh,IND,1925,2022,152822,1.26
12,Sardulgarh,97,Chet Ram,IND,448,2022,152822,0.29
11,Sardulgarh,97,Chhota Singh,IND,539,2022,152822,0.35
14,Sardulgarh,97,Jaswinder Singh,IND,325,2022,152822,0.21
8,Sardulgarh,97,Pardeep Singh,IND,696,2022,152822,0.46
9,Sardulgarh,97,NOTA,NOTA,684,2022,152822,0.45
5,Budhlada,98,KRISHAN SINGH CHOUHAN,CPI,2127,2022,160410,1.33
2,Budhlada,98,Dr. NISHAN SINGH HAKAMWALA,SAD,36591,2022,160410,22.81
1,Budhlada,98,BUDH RAM,AAP,88282,2022,160410,55.04
3,Budhlada,98,Dr. RANVIR KAUR MIAN,INC,21492,2022,160410,13.4
6,Budhlada,98,BHOLA SINGH,PLCP,1918,2022,160410,1.2
11,Budhlada,98,RANJIT SINGH BHADRA,LIP,260,2022,160410,0.16
8,Budhlada,98,RAM PARTAP SINGH @ NIKKA BAHADURPUR,CPI(L),923,2022,160410,0.58
9,Budhlada,98,DARSHAN SINGH,IND,672,2022,160410,0.42
4,Budhlada,98,PARAMJEET KAUR,IND,6645,2022,160410,4.14
10,Budhlada,98,RANGI RAM,IND,565,2022,160410,0.35
7,Budhlada,98,NOTA,NOTA,935,2022,160410,0.58
4,Lehra,99,Gobind Singh Longowal,SAD,12038,2022,137776,8.74
1,Lehra,99,Barinder Kumar Goyal Vakeel,AAP,60058,2022,137776,43.59
3,Lehra,99,Rajinder Kaur Bhattal,INC,20450,2022,137776,14.84
5,Lehra,99,SHER SINGH,SAD(A),4991,2022,137776,3.62
10,Lehra,99,Hardeep Singh,RSP,694,2022,137776,0.5
2,Lehra,99,Parminder Singh Dhindsa,SAD(S),33540,2022,137776,24.34
6,Lehra,99,Satwant Singh,IND,1546,2022,137776,1.12
11,Lehra,99,Jagdish Singh Atwal,IND,653,2022,137776,0.47
8,Lehra,99,Parminder Singh,IND,1215,2022,137776,0.88
7,Lehra,99,Balwinder Singh,IND,1520,2022,137776,1.1
9,Lehra,99,NOTA,NOTA,1071,2022,137776,0.78
3,Dirba,100,Ajaib Singh Ratolan,INC,10472,2022,145257,7.21
1,Dirba,100,Harpal Singh Cheema,AAP,82630,2022,145257,56.89
2,Dirba,100,Gulzar Singh Moonak,SAD,31975,2022,145257,22.01
13,Dirba,100,Amanpreet Singh,JJJKP,393,2022,145257,0.27
5,Dirba,100,Soma Singh,SAD(S),4760,2022,145257,3.28
10,Dirba,100,Gobind Singh Chhajli,CPI(L),723,2022,145257,0.5
14,Dirba,100,Bikar Singh,LIP,248,2022,145257,0.17
4,Dirba,100,Mandeep Singh,SAD(A),9000,2022,145257,6.2
6,Dirba,100,Malvinder Singh,SSP,1194,2022,145257,0.82
9,Dirba,100,Avtar Singh Namberdar,IND,775,2022,145257,0.53
12,Dirba,100,Gurmeet Singh,IND,472,2022,145257,0.32
11,Dirba,100,Ran Singh Mehlan,IND,723,2022,145257,0.5
8,Dirba,100,Lal Singh,IND,890,2022,145257,0.61
7,Dirba,100,NOTA,NOTA,1002,2022,145257,0.69
1,Sunam,101,AMAN ARORA,AAP,94794,2022,154684,61.28
2,Sunam,101,JASWINDER SINGH DHIMAN S/o AMARJIT SINGH,INC,19517,2022,154684,12.62
3,Sunam,101,BALDEV SINGH MAAN,SAD,12714,2022,154684,8.22
5,Sunam,101,AMRITPAL SINGH SIDHU,SAD(A),10721,2022,154684,6.93
4,Sunam,101,SANMUKH SINGH MOKHA,SAD(S),11351,2022,154684,7.34
13,Sunam,101,HARBHAGWAN SHARMA BHIKHI,CPI(L),257,2022,154684,0.17
12,Sunam,101,KARNAIL SINGH,BMP,332,2022,154684,0.21
7,Sunam,101,AMARJIT SINGH MANN,IND,1059,2022,154684,0.68
9,Sunam,101,JASVINDER SINGH DHIMAN S/o DARSHAN SINGH,IND,613,2022,154684,0.4
11,Sunam,101,PARGAT SINGH,IND,334,2022,154684,0.22
10,Sunam,101,YADWINDER SINGH,IND,454,2022,154684,0.29
8,Sunam,101,RANJIT SINGH,IND,1033,2022,154684,0.67
6,Sunam,101,NOTA,NOTA,1505,2022,154684,0.97
3,Bhadaur,102,SATNAM SINGH RAHI,SAD,21183,2022,125247,16.91
2,Bhadaur,102,CHARANJIT SINGH CHANNI,INC,26409,2022,125247,21.09
8,Bhadaur,102,BALVIR SINGH ALIAS BALBIR SINGH,CPM,548,2022,125247,0.44
1,Bhadaur,102,LABH SINGH UGOKE,AAP,63967,2022,125247,51.07
4,Bhadaur,102,HANS SINGH,SAD(A),8600,2022,125247,6.87
11,Bhadaur,102,JAGROOP SINGH,LIP,406,2022,125247,0.32
7,Bhadaur,102,DHARAM SINGH FOUJI,PLCP,622,2022,125247,0.5
13,Bhadaur,102,BAGGA SINGH KAHNE KE,PKD,325,2022,125247,0.26
10,Bhadaur,102,BHAGWANT SINGH SAMAON,CPI(L),438,2022,125247,0.35
14,Bhadaur,102,RAJINDER SINGH,PNP,261,2022,125247,0.21
9,Bhadaur,102,KRISHAN SINGH,IND,493,2022,125247,0.39
12,Bhadaur,102,GORA SINGH,IND,337,2022,125247,0.27
6,Bhadaur,102,MANJIT KAUR,IND,800,2022,125247,0.64
5,Bhadaur,102,NOTA,NOTA,858,2022,125247,0.69
2,Barnala,103,KULWANT SINGH KEETU,SAD,27178,2022,131532,20.66
1,Barnala,103,GURMEET SINGH  MEET HAYER,AAP,64800,2022,131532,49.27
5,Barnala,103,DHIRAJ KUMAR,BJP,9122,2022,131532,6.94
3,Barnala,103,MANISH BANSAL,INC,16853,2022,131532,12.81
14,Barnala,103,Karamjit Singh,LIP,218,2022,131532,0.17
4,Barnala,103,GURPREET SINGH,SAD(A),9917,2022,131532,7.54
9,Barnala,103,GURBAJ SINGH,BMP,300,2022,131532,0.23
10,Barnala,103,JAGRAJ SINGH,NAP,300,2022,131532,0.23
15,Barnala,103,RAJ KUMAR,RSP,211,2022,131532,0.16
8,Barnala,103,ABHIKARAN SINGH,IND,317,2022,131532,0.24
12,Barnala,103,SUKHWINDER SINGH,IND,243,2022,131532,0.18
13,Barnala,103,HARPREET SINGH,IND,239,2022,131532,0.18
11,Barnala,103,PAPPU KUMAR,IND,290,2022,131532,0.22
7,Barnala,103,BALJIT SINGH BADBAR,IND,689,2022,131532,0.52
6,Barnala,103,NOTA,NOTA,855,2022,131532,0.65
3,Mehal Kalan,104,Harchand Kaur,INC,17545,2022,115462,15.2
1,Mehal Kalan,104,Kulwant Singh Pandori,AAP,53714,2022,115462,46.52
4,Mehal Kalan,104,Chamkaur Singh,BSP,10394,2022,115462,9
6,Mehal Kalan,104,Sant Sukhwinder  Singh Tibba,SAD(S),3138,2022,115462,2.72
12,Mehal Kalan,104,Harbans Singh,SP,396,2022,115462,0.34
2,Mehal Kalan,104,Gurjant Singh Kattu,SAD(A),23367,2022,115462,20.24
9,Mehal Kalan,104,Gurpreet Singh Rureke,CPI(L),681,2022,115462,0.59
13,Mehal Kalan,104,Gurmel Singh,NAP,267,2022,115462,0.23
11,Mehal Kalan,104,Teja Singh Kalabula,AEP,475,2022,115462,0.41
10,Mehal Kalan,104,Supinder Singh,IND,513,2022,115462,0.44
7,Mehal Kalan,104,Gurtej Singh,IND,830,2022,115462,0.72
5,Mehal Kalan,104,Jasveer Singh,IND,3337,2022,115462,2.89
8,Mehal Kalan,104,NOTA,NOTA,805,2022,115462,0.7
6,Malerkotla,105,ABDUL SATTAR,CPM,545,2022,126042,0.43
3,Malerkotla,105,NUSRAT ALI KHAN,SAD,8421,2022,126042,6.68
1,Malerkotla,105,MOHAMMAD JAMIL UR RAHMAN,AAP,65948,2022,126042,52.32
2,Malerkotla,105,RAZIA SULTANA,INC,44262,2022,126042,35.12
13,Malerkotla,105,SAYED MANZOOR GELANI,PNP,211,2022,126042,0.17
10,Malerkotla,105,HASAN MOHAMMAD,AEP,267,2022,126042,0.21
4,Malerkotla,105,F. NESARA KHATTON (FARZANA ALAM),PLCP,3766,2022,126042,2.99
15,Malerkotla,105,MOHAMMAD ANWER,LIP,125,2022,126042,0.1
16,Malerkotla,105,SAIF UR ISMAIL,IND,98,2022,126042,0.08
14,Malerkotla,105,DHARMINDER SINGH,IND,167,2022,126042,0.13
9,Malerkotla,105,MOHINDER SINGH,IND,318,2022,126042,0.25
11,Malerkotla,105,MOHAMMAD SHAKEEL,IND,227,2022,126042,0.18
7,Malerkotla,105,MOHAMMAD  ZUBAIR,IND,455,2022,126042,0.36
8,Malerkotla,105,MOHAMMAD MUNIR,IND,319,2022,126042,0.25
12,Malerkotla,105,MOHAMMAD YASIN (GUGGI),IND,226,2022,126042,0.18
5,Malerkotla,105,NOTA,NOTA,687,2022,126042,0.55
3,Amargarh,106,IQBAL SINGH JHUNDAN,SAD,26068,2022,129868,20.07
4,Amargarh,106,SMIT SINGH MANN,INC,16923,2022,129868,13.03
1,Amargarh,106,PROF. JASWANT SINGH GAJJAN MAJRA,AAP,44523,2022,129868,34.28
5,Amargarh,106,SARDAR ALI,PLCP,1342,2022,129868,1.03
2,Amargarh,106,SIMRANJIT SINGH MANN,SAD(A),38480,2022,129868,29.63
9,Amargarh,106,KAMALJEET SINGH,PPI(D),293,2022,129868,0.23
12,Amargarh,106,AMAR SINGH,IND,197,2022,129868,0.15
11,Amargarh,106,SATWINDER KAUR,IND,248,2022,129868,0.19
8,Amargarh,106,SATVIR SINGH SHEERA BANBHAURA,IND,338,2022,129868,0.26
13,Amargarh,106,JAGPAL SINGH,IND,196,2022,129868,0.15
7,Amargarh,106,DILBAGH SINGH,IND,378,2022,129868,0.29
10,Amargarh,106,LACHHMAN SINGH,IND,287,2022,129868,0.22
6,Amargarh,106,NOTA,NOTA,595,2022,129868,0.46
2,Dhuri,107,DALVIR SINGH GOLDY,INC,24386,2022,128458,18.98
3,Dhuri,107,PARKASH CHAND GARG,SAD,6991,2022,128458,5.44
1,Dhuri,107,BHAGWANT MANN,AAP,82592,2022,128458,64.29
4,Dhuri,107,RANDEEP SINGH,BJP,5436,2022,128458,4.23
8,Dhuri,107,SUKHWINDER SINGH,NAP,726,2022,128458,0.57
13,Dhuri,107,HARPREET SINGH,CPI(L),166,2022,128458,0.13
11,Dhuri,107,JASWINDER SINGH,LIP,457,2022,128458,0.36
5,Dhuri,107,NARINDER SINGH,SAD(A),4469,2022,128458,3.48
9,Dhuri,107,PARDEEP KUMAR,AEP,554,2022,128458,0.43
6,Dhuri,107,SARBJIT SINGH,IND,1188,2022,128458,0.92
10,Dhuri,107,SHAKTI KUMAR GUPTA,IND,488,2022,128458,0.38
12,Dhuri,107,VIJAY SYAL,IND,230,2022,128458,0.18
7,Dhuri,107,NOTA,NOTA,775,2022,128458,0.6
3,Sangrur,108,Arvind Khanna,BJP,13766,2022,144873,9.5
1,Sangrur,108,Narinder Kaur Bharaj,AAP,74851,2022,144873,51.67
2,Sangrur,108,Vijay Inder Singla,INC,38421,2022,144873,26.52
4,Sangrur,108,Winnerjit Singh Goldy,SAD,10488,2022,144873,7.24
9,Sangrur,108,Harmanpreet Singh,LIP,379,2022,144873,0.26
5,Sangrur,108,Gurnaib Singh,SAD(A),4466,2022,144873,3.08
6,Sangrur,108,Jagdeep Singh,SSP,1209,2022,144873,0.83
